"asc_dp_a","asc_do_a","asc_wa_a","asc_wp_a","asc_wo_a","asc_ba_a","asc_bp_a","asc_bo_a","asc_dp_b","asc_do_b","asc_wa_b","asc_wp_b","asc_wo_b","asc_ba_b","asc_bp_b","asc_bo_b","delta_a","delta_b","gamma_female_a","gamma_female_b","beta_nadults_dp_a","beta_nadults_do_a","beta_nadults_wa_a","beta_nadults_wp_a","beta_nadults_wo_a","beta_nadults_ba_a","beta_nadults_bp_a","beta_nadults_bo_a","beta_nadults_dp_b","beta_nadults_do_b","beta_nadults_wa_b","beta_nadults_wp_b","beta_nadults_wo_b","beta_nadults_ba_b","beta_nadults_bp_b","beta_nadults_bo_b","lambda_alone","lambda_others","lambda_parent","lambda_walk","lambda_drive","lambda_bike","logLike"
4.85528229378004,-0.693187326437122,0,-0.620953348148683,3.76042748338982,-2.38039003078225,-6.61754124199624,0.300198918217218,-1.26907367210741,-3.81648747300139,0,0.893154801265734,-4.243362969706,-0.436265005802936,-0.598916253516344,-0.899891145765499,0,-0.745502246420472,0,-0.621480776213819,-0.64841494718608,0.278599215775183,0,0.673967715477697,-0.931667152188198,-3.43468769104131,0.185791509552428,0.26312570500739,0.308586307243729,0.241317777052991,0,-2.14481363740621,1.05884123158185,0.124877684279974,-1.77283228154397,0.245372474631551,-1.64914462809964,0.369658580073853,3.65710365691937,2.37311326994867,1.09575417092733,0.171376943360523,-13876.2233716579
4.85576392014972,-0.693184558547366,0,-0.622359966476834,3.75962102826229,-2.3803952736562,-6.61630046166198,0.300704462530666,-1.26987901699781,-3.81516356716402,0,0.890868916385136,-4.24588969467615,-0.438115370914121,-0.598917077922837,-0.899957261560448,0,-0.746381814929584,0,-0.62422936819783,-0.648409386706405,0.276427677633776,0,0.672807527407003,-0.931692281700351,-3.43468871952945,0.188621449022445,0.263650437323147,0.311111546183669,0.237315351213391,0,-2.14868549825783,1.052250430559,0.125179678127111,-1.77283311753414,0.243733818505031,-1.64914300053141,0.369620385901765,3.65914004568493,2.37499191474851,1.09870590974879,0.173374931913316,-13876.176894441
4.8563820172213,-0.69317465160852,0,-0.625173872378399,3.75937564077714,-2.38040486357286,-6.61467944228154,0.30154333763485,-1.27179447389905,-3.81376482389537,0,0.886468470472883,-4.24730907432011,-0.442397192741134,-0.598918865433194,-0.901576292031671,0,-0.745504834400273,0,-0.625934574060908,-0.648394732444423,0.271775029567345,0,0.670441654773711,-0.929209722420652,-3.43468691660887,0.192502195452174,0.264300366891281,0.313399695096298,0.228674422580655,0,-2.15608339192432,1.04806981268072,0.121739501399596,-1.77283492908106,0.238950957484731,-1.64913951606733,0.369253312795651,3.66014208711865,2.38343752383081,1.10167450643001,0.173087355553443,-13876.1495003608
4.86579065567672,-0.693116769543116,0,-0.640524243609714,3.75841172505715,-2.38044259493603,-6.61201824444875,0.305866520024027,-1.27721766403706,-3.81296262698564,0,0.864351906060073,-4.25147136388414,-0.444722372454224,-0.598928416247549,-0.90232884913354,0,-0.75874479633479,0,-0.628561711405785,-0.648316911233627,0.263992416551109,0,0.653867393054624,-0.916506734463302,-3.43466420050672,0.200277590610159,0.268101316908957,0.31137092914213,0.196102396455681,0,-2.1934713575811,1.03856234188442,0.126850107992268,-1.77284459536354,0.241410149722983,-1.64912612054368,0.368541253078497,3.64624323077266,2.40952196078774,1.10268662544094,0.17622077258017,-13876.1353060008
4.86763347326499,-0.693084978335092,0,-0.643739485535187,3.75695965567276,-2.38046103822016,-6.61135823681082,0.3080656967571,-1.27989725637737,-3.81297228613879,0,0.854478367692167,-4.25409304525334,-0.443088375402523,-0.598933509413385,-0.902892024915312,0,-0.767385708867556,0,-0.62813835046971,-0.648276923932492,0.254148217541682,0,0.654286208052787,-0.911390955370338,-3.43464994626898,0.202622564209844,0.270026550718068,0.309417579533954,0.18028599503237,0,-2.21007762935544,1.03436632063509,0.129844591069564,-1.77284974678521,0.245985195428033,-1.6491195564387,0.368311979557425,3.64319344103211,2.42165560767337,1.10221894234634,0.175016012827757,-13876.0601148326
4.87934234684503,-0.693017974215754,0,-0.641101150792871,3.7427869300663,-2.38053160940549,-6.61649822103122,0.313133884050299,-1.28356629766697,-3.81012081742527,0,0.83364413950472,-4.26649351918982,-0.442520330174016,-0.59894378867045,-0.903339554786811,0,-0.784458690840859,0,-0.615463742118739,-0.648174235560102,0.250108519479736,0,0.666059643957508,-0.912216772877219,-3.434635353239,0.19306302347628,0.272506943479533,0.310331722590777,0.151825632933879,0,-2.24602349059811,1.02740810409992,0.128238219059002,-1.77285976596969,0.243604512961359,-1.64909838994141,0.3693148231393,3.63159932002698,2.44091630870744,1.10717348388705,0.176516830302889,-13875.970008058
4.8875609994927,-0.692940400712664,0,-0.633951820998715,3.72516447824352,-2.3806110680402,-6.61901436559025,0.318000892127001,-1.28606255266162,-3.80751280568877,0,0.814694510126031,-4.27715990365907,-0.435572668130898,-0.598953911829428,-0.901579627105455,0,-0.789865408933178,0,-0.622054143561258,-0.648049040038441,0.252551204340721,0,0.671846605216672,-0.916283116554176,-3.4346221577415,0.187848454801083,0.27336070678042,0.310328674738359,0.131255612535812,0,-2.2809267162266,1.03793048994401,0.127159301970069,-1.7728695946227,0.243978523875269,-1.64907187735016,0.371049017613229,3.63669870083134,2.45214917976311,1.11106141655801,0.177690120374337,-13875.8823968532
4.88683664945758,-0.692843631712057,0,-0.623789854635762,3.71127732301375,-2.38069041306957,-6.61954215391048,0.323102292203484,-1.28423009159523,-3.80562311926262,0,0.799103857307307,-4.29029889738464,-0.430681469493153,-0.598970137788518,-0.898308164887009,0,-0.798401154452827,0,-0.612391246213686,-0.647894987215045,0.257812300726194,0,0.666813064900991,-0.915734091966349,-3.4345902140179,0.186768388817866,0.273490493154893,0.309046427743566,0.125509033360091,0,-2.31334153712914,1.04452309162706,0.127075900210715,-1.77288549002314,0.244221284922777,-1.64904690862475,0.371862314201882,3.6527170976139,2.46621391031667,1.11283879298098,0.178116379256596,-13875.8175211944
4.83818183294362,-0.692051224283913,0,-0.514872721523993,3.64766183290492,-2.38130610118025,-6.65402857244965,0.362109864486899,-1.25880593375399,-3.79114472501449,0,0.70474494408132,-4.39640313497755,-0.41028421873555,-0.599098107333194,-0.867418024694555,0,-0.813412416084578,0,-0.613691823926676,-0.646642086231999,0.299151211705293,0,0.64379786552517,-0.870847446296189,-3.4343016114665,0.121005770196302,0.274358482756156,0.304630438715514,0.133415861678202,0,-2.53152499724879,1.04927603300318,0.14204133584386,-1.77301096966021,0.256061657323012,-1.6488116133812,0.369913146391827,3.710873406365,2.60552126987878,1.1229102746075,0.173783050033091,-13875.3702452929
4.82854550497058,-0.691879004312912,0,-0.498240309003293,3.63979260512624,-2.38143516099885,-6.661224383023,0.370417637521639,-1.25041111192302,-3.78229216689522,0,0.689903954253301,-4.41839589937863,-0.403667677251376,-0.599121382870858,-0.858189582691494,0,-0.817776972029621,0,-0.611531396653614,-0.646404315217598,0.296666520474521,0,0.638685879486241,-0.859016183679649,-3.43423039211085,0.114632589997952,0.27616917379267,0.317594847082002,0.139721636770235,0,-2.57016393424013,1.06075267739232,0.145060269512388,-1.77303388569327,0.258422360175107,-1.64876409615605,0.369085604388471,3.71225333395428,2.62319412506168,1.13683160212307,0.172463025542927,-13875.3233589954
4.78439330636336,-0.689128712181283,0,-0.347669068048755,3.49661829293737,-2.38328669613208,-6.75574462086848,0.506120415300832,-1.10604196776618,-3.75862972944826,0,0.618476797687324,-4.88207026516548,-0.340721013708264,-0.599407016254565,-0.681260330715881,0,-0.806296416389899,0,-0.617773512716878,-0.643610439565512,0.184477020221697,0,0.570386772388554,-0.829809705418209,-3.43280901998946,0.19258332804898,0.346571906098644,0.311513479466,0.222796040272395,0,-2.93126404357697,1.16614336770257,0.129594939924401,-1.77331744006005,0.208388803012806,-1.64818428108846,0.360569982127716,3.63004612425258,2.79056173333298,1.10868956365033,0.129178523448666,-13875.2335312248
4.77475347515491,-0.687838039581431,0,-0.276985202117008,3.42442890999875,-2.38410591417289,-6.79903641647351,0.562672198931751,-1.05544153340811,-3.73888599995332,0,0.637746984118529,-5.09718663766237,-0.324971356626324,-0.599531707863134,-0.584489452385235,0,-0.810094226457537,0,-0.616233065164627,-0.642409499262037,0.173812468577399,0,0.531779006625875,-0.816767363035979,-3.43211488587246,0.22488778637127,0.349401851338736,0.331621943149112,0.201115473074594,0,-3.02632628847572,1.22530033103197,0.157931200892912,-1.77344209408638,0.215582032995128,-1.64792905666713,0.340181228550259,3.61014254691266,2.90776740397716,1.11638750410625,0.0979093510537608,-13874.8866760448
4.74833589824448,-0.683003127711192,0,-0.117994782627925,3.2763382032422,-2.38726076497847,-6.92009713234334,0.706919990414542,-0.868725222865094,-3.67680019820498,0,0.707108443741789,-6.01024149152735,-0.0498207359617838,-0.600020586809794,-0.269814507119439,0,-0.834221280916903,0,-0.618471958522257,-0.63851075130496,0.207671547677245,0,0.496989325773725,-0.568891968690827,-3.42921761994024,0.351901610222043,-0.0277047726167349,0.381398612435347,0.0909452874390003,0,-3.36801786049323,1.41240545310374,0.124528148608357,-1.77393577787534,0.180935947659728,-1.64732424567521,0.14615557978029,3.57012486112435,3.28744706944395,1.11076468075462,0.0861906300211087,-13874.7894346058
4.74677129529679,-0.678382607685421,0,-0.178667115373039,3.17328028926937,-2.38934284786631,-6.95040794058444,0.907434319257688,-0.679682402790834,-3.5863381134405,0,0.82354232708195,-6.77696500735927,0.286445867886783,-0.600439750086897,-0.25595459519634,0,-0.818037734589389,0,-0.617376393631526,-0.635519240773422,0.269505197202925,0,0.52731039718875,-0.451613022461062,-3.42597739310299,0.418985750698092,-0.305940395715751,0.444916696616466,0.0846422022179034,0,-3.56740857261183,1.57321728022398,0.097962522256868,-1.77436749006064,0.238083067233449,-1.64710967452376,0.331981841016202,3.56344999142151,3.78892303864116,1.1439016793908,0.196630997712195,-13874.3859308854
4.7503204818157,-0.677580157060475,0,-0.228776097980999,3.18099138340148,-2.38942349208931,-6.93591699759188,0.932158464861874,-0.643811768140832,-3.56199880420167,0,0.833904537426022,-6.89211413577672,0.301796005486532,-0.600533500347343,-0.254295129928329,0,-0.806710266389611,0,-0.615498044231474,-0.635074163757724,0.295080040886682,0,0.570503759373381,-0.481228186242309,-3.4252781178355,0.437257389488304,-0.363731332399189,0.447846676983895,0.109528332828777,0,-3.62558707387273,1.6066390512626,0.121222515213105,-1.77446580404134,0.265913342790472,-1.64717930892006,0.325153684543024,3.56720425208864,3.89103240898139,1.15900651206147,0.201224148662086,-13874.047073264
4.6317225635625,-0.676436408116092,0,-0.40952107848063,3.2890364979699,-2.38833338632688,-6.85868422938654,1.04497212483825,-0.629642191720851,-3.48457689265189,0,0.87741973780626,-7.24954118469821,0.269889294659333,-0.600862012589073,-0.240605379915402,0,-0.83170126413094,0,-0.615315498896924,-0.635073668759236,0.376622682196896,0,0.632204845770469,-0.51022647916051,-3.4235735239262,0.309248654879598,-0.348097488579486,0.358260518200758,0.0505808909738134,0,-3.78580727567005,1.71628168166052,0.15555026816789,-1.77481043543892,0.288134476224868,-1.64806362311596,0.349408863170682,3.63264183063165,4.01013176091355,1.24842105423376,0.183056225354422,-13873.2550770239
4.71325998672207,-0.675770863002688,0,-0.518375425135576,3.21176281894788,-2.38725624501817,-6.82590665703591,1.11446983729345,-0.604222111009215,-3.43336237908574,0,0.903551044226991,-7.47642031481086,0.264218245603125,-0.601172825770549,-0.249491402113461,0,-0.825762891767054,0,-0.617239966609874,-0.634992736219338,0.349468847085957,0,0.647003718959824,-0.43536089070991,-3.42224175877281,0.209367365677651,-0.3089263583621,0.403582377202756,0.0833346024353459,0,-3.88807599297969,1.7699476595325,0.183192215278367,-1.77513564140311,0.31500500952708,-1.64874796137462,0.270187907389692,3.6974336028767,4.13793203898551,1.21605509523575,0.188369262888596,-13872.842222896
4.68876303605054,-0.674907539209882,0,-0.512583624337402,3.20512905612007,-2.38608581746669,-6.85802249953662,1.16969293376737,-0.60158844773828,-3.38424324620831,0,0.89115163135834,-7.64413584807712,0.34395889275099,-0.601449675353372,-0.21476990575172,0,-0.84004074392958,0,-0.615247977552771,-0.634653091897622,0.367697492237348,0,0.643368951967002,-0.472149673670226,-3.4207627244276,0.2267005927303,-0.302697288523063,0.475596409568169,0.0687135624034439,0,-4.00938983039094,1.80103607534463,0.173102981150378,-1.77542662677738,0.315223393392823,-1.6492971267149,0.228702107010642,3.69536394818465,4.28477148439755,1.16481822826414,0.20609872472435,-13872.6314680346
4.75004783664806,-0.669406194455831,0,-0.491578823008806,3.07118172497384,-2.38279407391899,-7.05713075584176,1.41575650914897,-0.304180453589478,-2.97121369431524,0,0.754837934441946,-8.8526176648814,0.542501202723861,-0.602672781544551,0.0924549728177328,0,-0.843456651044053,0,-0.617179768636638,-0.630806881898684,0.374362717488797,0,0.701438984666213,-0.404853730123134,-3.41617956644165,0.432227727934605,-0.63972667059757,0.225208391497575,0.0867260057876215,0,-4.69864259601344,2.03470918553377,0.239681128222653,-1.77670344998239,0.362526431896638,-1.6509213855983,0.265797701414131,3.66014401643061,5.07387399262024,1.40679775870487,0.156617561174394,-13872.6210172866
4.7403102191379,-0.668117701458292,0,-0.529034844067694,3.08907077818636,-2.38266630270509,-7.04762923438018,1.43495454337911,-0.245273533839827,-2.94413933327567,0,0.733105328422029,-8.9719798104088,0.619251582885967,-0.602794889949958,0.109192126989808,0,-0.838504542678138,0,-0.6169482078799,-0.629894457815545,0.381756189568287,0,0.70683471722327,-0.419081890282803,-3.41555044068665,0.404749363525983,-0.611485451816426,0.212892015271733,0.0822422309705844,0,-4.72787512014493,2.05671070039441,0.22159843536775,-1.77683254959914,0.357521968911208,-1.65081721584934,0.19071443781114,3.67536402589375,5.1570043922082,1.42649451047806,0.182531159041643,-13872.3933548301
4.72335706241958,-0.666800589651923,0,-0.599350468456955,3.13493942323026,-2.38274230769274,-7.00519155679483,1.43691757640757,-0.175947507066545,-2.96618740560363,0,0.684453337162994,-9.07075302785442,0.660035767929516,-0.602757485787792,0.200339178024506,0,-0.835630060481305,0,-0.618213315743148,-0.629016788365146,0.402879880350158,0,0.732818157725219,-0.406816184102963,-3.41516104937874,0.332376474569877,-0.59996616796909,0.30671182089067,0.069794884488125,0,-4.75756582287967,2.07078473236087,0.210958606388784,-1.77679864990628,0.334699391218505,-1.6504835491289,0.188282382563529,3.71923439523025,5.19673475153978,1.34812619130841,0.162861586604714,-13872.1209431229
4.68858548676839,-0.662118158424193,0,-0.52859929570084,3.17026578752786,-2.38320537379402,-7.0534439164959,1.43148116751547,-0.0412348522618694,-3.00376493699255,0,0.511633940767342,-9.43554221677665,0.779768485802853,-0.602793406510078,0.220131667443709,0,-0.855099678120537,0,-0.61724292326754,-0.625123249791484,0.422787162472935,0,0.686525161921903,-0.344868826094848,-3.41201633100748,0.277162024512898,-0.588854321697098,0.493759939946504,0.00428050855066417,0,-4.87349280193423,2.1258246208972,0.179431753902603,-1.776849571553,0.32502052192223,-1.6485551436464,0.143635533841271,3.76071757280618,5.36786276083112,1.20079193252515,0.207193217303716,-13871.8939879251
4.72319957949794,-0.659055175889764,0,-0.558869643953684,3.13664709193471,-2.38239115347159,-7.10354135701214,1.51538111603656,0.161254471919751,-2.91302979545639,0,0.316531838855695,-9.76826946229972,0.990156949185837,-0.603195521729719,0.450774317109267,0,-0.832033559673498,0,-0.61794533466126,-0.622648890521969,0.416377911704482,0,0.692759986889148,-0.344359246377707,-3.41018644220194,0.296299652544101,-0.611842534290998,0.40732812451955,0.0241697178160427,0,-4.98456622443335,2.15535197034493,0.148703664220178,-1.77728140588212,0.287942129008631,-1.64854604929623,0.109216000744732,3.77499838232039,5.68538892933013,1.31223341042722,0.200625136279545,-13871.7635377789
4.71806833359296,-0.655549548153036,0,-0.556831405439315,3.11311974296891,-2.38276892121601,-7.17254967550841,1.60901528897797,0.364932734742737,-2.80673605720903,0,0.200526439817941,-10.303309998947,1.06631336814104,-0.60354524203485,0.470562317960921,0,-0.83698010959113,0,-0.619266254007399,-0.620026365032101,0.432253697139777,0,0.712035255362602,-0.303766150600822,-3.40894293117794,0.322747685490974,-0.713083421918503,0.386871113202135,-0.00170117263196381,0,-5.27697108790931,2.26223127964225,0.168942951568763,-1.7776470143796,0.323246915843472,-1.64912285879679,0.0523729738407834,3.79252282214474,5.99335787749834,1.3424476779213,0.222054650383945,-13871.6551623845
4.71915153430046,-0.654613925563964,0,-0.555549305552349,3.11114965940042,-2.38271718983376,-7.19140129347718,1.62731050856472,0.415095994728993,-2.78474403802683,0,0.146879680339142,-10.4380557361532,1.09445545280618,-0.603609951194786,0.482590226695342,0,-0.837800104481617,0,-0.619623505354958,-0.619203688828854,0.435007228331966,0,0.712673574679913,-0.292850043638119,-3.40848813604743,0.328943049793787,-0.734571627474726,0.395705574390903,-0.00903101506827728,0,-5.32653167065642,2.28566663404583,0.170291256335421,-1.77771607027551,0.328887212477102,-1.64903758908994,0.0411757292920675,3.79671708214784,6.07317167551651,1.3379715758231,0.228080326199258,-13871.6302432625
4.72110438900861,-0.65270797232883,0,-0.545246569672329,3.10191626198842,-2.38274380660496,-7.23003075055016,1.66539440715546,0.528768894205492,-2.73517672269999,0,0.018336467878471,-10.6966996768099,1.15860403973873,-0.603915015573032,0.504796443720562,0,-0.838632883486749,0,-0.620034899760427,-0.617524916066823,0.442138447565439,0,0.712377102744364,-0.269826338384554,-3.40781100172052,0.340786128571063,-0.774288994282657,0.412826085146962,-0.025478903595513,0,-5.42383747767832,2.32657158672328,0.169575828119022,-1.77803092098664,0.339202657620349,-1.64881737504163,0.015918638963337,3.80665082338912,6.23819413286463,1.32666055073926,0.243528106567488,-13871.5832675496
4.72120771678599,-0.652648434611862,0,-0.544922832543004,3.1017172700749,-2.38275990318463,-7.23139605312749,1.66645184210603,0.532354459322424,-2.73337563716005,0,0.0133864115185356,-10.7045860692923,1.16045188304708,-0.60392033885523,0.504947180349797,0,-0.838653066358049,0,-0.620049889847048,-0.617469542729999,0.4423779994626,0,0.712359008249117,-0.269069601066791,-3.40793033804755,0.341201202948831,-0.775533761011907,0.413391070729173,-0.0260185365959738,0,-5.42629962026408,2.32776040736682,0.169562607287964,-1.77803653821189,0.339637833047103,-1.64883831847066,0.0150374029103351,3.80700151305229,6.24320625195945,1.32606573581328,0.244146822358434,-13871.5815713419
4.72124624827845,-0.652648434611862,0,-0.544981210752364,3.10174157584786,-2.38275991168295,-7.23140070939111,1.66645184210603,0.532352854770043,-2.73338727799374,0,0.013371193940497,-10.7045854955976,1.16058095550836,-0.603920338273153,0.504804299517952,0,-0.83858011085492,0,-0.620008439356804,-0.617469542729999,0.442466650195832,0,0.712236053762248,-0.269030471199572,-3.40793038659274,0.341196524217047,-0.775533761011907,0.413376953858003,-0.0260206449938674,0,-5.42631605251958,2.32773351251709,0.169710679893917,-1.77803653762981,0.339478513556909,-1.64883834885506,0.0150374029103351,3.80690810873222,6.24321528520635,1.3260363529353,0.243907873973203,-13871.5797011718
4.72152601824826,-0.652648434611862,0,-0.545413270891087,3.10192807498812,-2.38276010243129,-7.2314336769191,1.66645184210603,0.532342805465037,-2.73347779913818,0,0.0132581585549319,-10.7045773888892,1.16080959281522,-0.603920353432877,0.504447406888665,0,-0.838067987826172,0,-0.619715354462245,-0.617469542729999,0.443109333791547,0,0.711324671278468,-0.268731316905579,-3.40793067998261,0.341165395429475,-0.775533761011907,0.413269154692031,-0.0260310934763107,0,-5.42643583673172,2.32753105311409,0.169201119987614,-1.77803655278954,0.33986277934897,-1.64883826112687,0.0150374029103351,3.80621812144721,6.24330567993145,1.32580954423598,0.24293626759586,-13871.5733511627
4.72139603922908,-0.652648434611862,0,-0.54571108650454,3.10230041860008,-2.38276028316294,-7.23137131639481,1.66645184210603,0.532407725165783,-2.73379881301284,0,0.0128781205052696,-10.7048414895087,1.16165415421669,-0.603920345458742,0.504060553346313,0,-0.838906314641928,0,-0.620131482389195,-0.617469542729999,0.442855713516259,0,0.710800679443775,-0.26820762832337,-3.40793150756154,0.341417791123034,-0.775533761011907,0.412901718114738,-0.0258918937434183,0,-5.42681544035411,2.32615437158355,0.169483747579075,-1.7780365448154,0.341112245433388,-1.64883703741883,0.0150374029103351,3.80593551332576,6.24294575768166,1.32501443629148,0.242243457037749,-13871.5712440976
4.72067897817991,-0.652648434611862,0,-0.545836359505086,3.10303754841286,-2.38276119715358,-7.23126024928674,1.66645184210603,0.532351443648546,-2.73429056992946,0,0.0123466707859541,-10.7049793081419,1.16207861192726,-0.60392034241441,0.503272301548165,0,-0.838824155472473,0,-0.620091214867802,-0.617469542729999,0.441385876361734,0,0.710708000320594,-0.267080303216661,-3.40793346089047,0.341850798554592,-0.775533761011907,0.412387418917057,-0.0259901884688443,0,-5.42723999351183,2.32456092386428,0.169062950223395,-1.77803654177107,0.34161242041734,-1.64883470653165,0.0150374029103351,3.80591223484997,6.24335596014989,1.32373800328252,0.241527220678598,-13871.569215741
4.71918046144788,-0.652648434611862,0,-0.547737524360906,3.10629217273225,-2.3827641752891,-7.2310440085616,1.66645184210603,0.532659409626878,-2.73661421723839,0,0.00900765451084893,-10.7059201562441,1.16108033557903,-0.603920191281129,0.499769315575711,0,-0.840819281527267,0,-0.621055695146131,-0.617469542729999,0.438087024292823,0,0.707385781192869,-0.262135000348977,-3.40794599500089,0.343502246727662,-0.775533761011907,0.410652536527072,-0.0253127268180479,0,-5.42991807189116,2.31513239201661,0.166658433507842,-1.77803639063779,0.338813563337783,-1.64881959537332,0.0150374029103351,3.80322725617486,6.24605035586032,1.31728797029613,0.24432454795446,-13871.5666893733
4.7187854088398,-0.652648434611862,0,-0.548297974363951,3.10727930667605,-2.38276544593569,-7.231041553703,1.66645184210603,0.532729110581138,-2.73739528397257,0,0.00726009769961446,-10.7067846813731,1.16106447212463,-0.603920097250241,0.498394552700897,0,-0.839899150496462,0,-0.620637695626511,-0.617469542729999,0.436995417605193,0,0.706392579481895,-0.260606223622809,-3.4079523132549,0.344046280829963,-0.775533761011907,0.4104876960269,-0.0251707492876107,0,-5.43144532046277,2.30998041633901,0.16618714266942,-1.7780362966069,0.337999350899296,-1.64881307609247,0.0150374029103351,3.80221422745488,6.24620858226216,1.31483076060542,0.246278387021973,-13871.5652320715
4.71854257972718,-0.652648434611862,0,-0.548372819126592,3.10817492162254,-2.38277544178,-7.23145944423205,1.66645184210603,0.533748889481396,-2.73909024745524,0,-0.000274206697363871,-10.7110654407694,1.16081643680604,-0.603919615260188,0.490115660935566,0,-0.839366354194736,0,-0.620959237578373,-0.617469542729999,0.434120376856952,0,0.706335731943857,-0.258983633508012,-3.40798420127402,0.345318152426141,-0.775533761011907,0.413111349676629,-0.0233332327115384,0,-5.43786556537025,2.28816709593885,0.158487073289031,-1.77803581461685,0.332624325779768,-1.6487864263099,0.0150374029103351,3.80033948612033,6.2461266696589,1.30761991958888,0.248765859090254,-13871.5548086853
4.72027559889074,-0.652648434611862,0,-0.544510463401759,3.10594760749603,-2.38278681769797,-7.23457393380502,1.66645184210603,0.535195937047378,-2.74198156699456,0,-0.0167165693940674,-10.7130738151792,1.17107915724343,-0.603918622362481,0.477010413860844,0,-0.837247181603101,0,-0.627376838241188,-0.617469542729999,0.430022042816116,0,0.707407053751217,-0.252048270754473,-3.40805752215554,0.341340612737596,-0.775533761011907,0.414293190937911,-0.024242465983966,0,-5.45356950216968,2.27925296916441,0.144840981792748,-1.77803482171914,0.325331114023744,-1.64873632757584,0.0150374029103351,3.79601255325106,6.23718663413274,1.2954446205946,0.257051541983132,-13871.5532069048
4.72126352711905,-0.652648434611862,0,-0.542436918857499,3.10369278901489,-2.38279498405188,-7.23520906914281,1.66645184210603,0.53640721448541,-2.743259233145,0,-0.0260164006600459,-10.7138454362268,1.17660790470976,-0.60391818573408,0.469298671959088,0,-0.839175639135946,0,-0.624189880851768,-0.617469542729999,0.428199131417751,0,0.705594905568259,-0.248325281714696,-3.40810236082319,0.341208290515702,-0.775533761011907,0.415213919739618,-0.0245197773036867,0,-5.46268004233867,2.27604285404103,0.13765050134412,-1.77803438509074,0.321711986464874,-1.6487072940874,0.0150374029103351,3.7974273576644,6.23214453106556,1.28931117780029,0.261794601207517,-13871.5479560315
4.72153799767622,-0.652648434611862,0,-0.541065576077353,3.10214257387852,-2.38279194771367,-7.23521849114671,1.66645184210603,0.536721426254531,-2.74323233062232,0,-0.0288935452754175,-10.7137439856933,1.17692838332673,-0.603918059372163,0.465927838037531,0,-0.838842146201708,0,-0.625151923955887,-0.617469542729999,0.428416302292052,0,0.703695153816212,-0.246930758553157,-3.40813396073906,0.341485514635386,-0.775533761011907,0.416048041930853,-0.0255667144540285,0,-5.46576679257983,2.27526347861164,0.136728825526494,-1.77803425872882,0.321767471787811,-1.6486909325482,0.0150374029103351,3.79977931619471,6.23226430399412,1.28800886210032,0.263137810567232,-13871.5459559267
4.72426252340008,-0.652648434611862,0,-0.518448783433557,3.08536385585779,-2.38277875227573,-7.24305260966602,1.66645184210603,0.541399548674898,-2.74100765645584,0,-0.0577591789313674,-10.7108537710199,1.17348036830374,-0.603917563871648,0.426697860306245,0,-0.842587023439655,0,-0.624041978061676,-0.617469542729999,0.432088507883542,0,0.693481511315468,-0.227626983197152,-3.40843827848467,0.328777684917825,-0.775533761011907,0.426778725370514,-0.0375070081863975,0,-5.49774006257499,2.26729777092961,0.135137393012811,-1.77803376322831,0.329740539764943,-1.64851149751337,0.0150374029103351,3.81091620465431,6.24238558321021,1.27747382787761,0.275918916433022,-13871.5242800414
4.73333823233996,-0.652648434611862,0,-0.510477384669435,3.07276025722133,-2.38286662669979,-7.2471755121218,1.66645184210603,0.547203587521132,-2.739312772055,0,-0.0812847727182768,-10.7087730716486,1.16442604960713,-0.603925577475014,0.394133446936431,0,-0.84378516174056,0,-0.622837945970275,-0.617469542729999,0.429994716521389,0,0.69256782954612,-0.225518917047171,-3.40867072701569,0.32971994375028,-0.775533761011907,0.426133998652064,-0.0441422941066198,0,-5.5258534916098,2.26658831621988,0.138018145655901,-1.77804177683167,0.338918944904409,-1.64836591089756,0.0150374029103351,3.81218203097527,6.25154655478225,1.27020509592409,0.284306704796811,-13871.5124667708
4.7440457365836,-0.652648434611862,0,-0.501351435641326,3.05879354341815,-2.38301066167089,-7.25264390252615,1.66645184210603,0.556761462231632,-2.73305737995871,0,-0.116024190160369,-10.7056538735796,1.15073133030695,-0.603938195645817,0.346605924476193,0,-0.845734865299932,0,-0.622095151636287,-0.617469542729999,0.423250549913657,0,0.689491443308813,-0.219087160298617,-3.40900538931492,0.3331933570028,-0.775533761011907,0.431815769062722,-0.0509739544125021,0,-5.56804648924023,2.26662205162798,0.142426318774176,-1.77805604327104,0.352409421343023,-1.64815671882625,0.0150374029103351,3.81137926442858,6.26228254880057,1.26729985327279,0.296328510224956,-13871.4923220426
4.70623622989169,-0.652648434611862,0,-0.426589485626104,3.05517652301073,-2.38384805189041,-7.28371322449064,1.66645184210603,0.605812191055233,-2.7027508742815,0,-0.285981836375949,-10.7019447230251,1.08819002243671,-0.604084682111373,0.0966403358301335,0,-0.846190491209562,0,-0.618348644088896,-0.617469542729999,0.444222655477355,0,0.672845554116601,-0.232613222333099,-3.41056032238608,0.342021522983875,-0.775533761011907,0.430474061859327,-0.0420968835479281,0,-5.78766361607347,2.2801172908103,0.160879303694887,-1.77819961360359,0.421050379410858,-1.64704406379446,0.0150374029103351,3.8188770916726,6.31528517177094,1.24737672468379,0.363244743363325,-13871.4125024045
