mode,ind,mode_ind,income_k,log_income_k,veh_per_driver,n_adults,non_work_mom,non_work_dad,age,female,has_lil_sib,has_big_sib,distance,log_distance,density,log_density,av_motor,av_active,av_with_parent,av_no_parent,has_big_sib_scaled,has_lil_sib_scaled,log_density_scaled,log_income_k_scaled,non_work_dad_scaled,veh_per_driver_scaled
7,20,27,42.5,3.7495040759303713,2,2,0,0,13,0,1,0,1.4481,0.3702523523524198,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.03749504075930371,0,0.02
8,20,28,42.5,3.7495040759303713,1,2,0,0,14,1,1,0,1.884139,0.6334709526258264,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.03749504075930371,0,0.01
7,10,17,175,5.1647859739235145,1,2,1,0,10,0,1,0,1.246975,0.22072061838145607,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05164785973923514,0,0.01
7,10,17,250,5.521460917862246,3,2,0,0,11,1,0,0,1.5414219999999998,0.43270536699896955,289.5752895752896,5.66841533081891,1,1,1,1,0,0,0.566841533081891,0.05521460917862246,0,0.03
7,10,17,42.5,3.7495040759303713,1,2,1,0,11,1,1,0,1.052286,0.05096494048530786,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.03749504075930371,0,0.01
8,20,28,250,5.521460917862246,1,2,0,0,10,0,1,0,1.203532,0.1852605670025864,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,42.5,3.7495040759303713,1,2,1,0,8,0,0,0,1.971025,0.6785537120069365,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.03749504075930371,0,0.01
8,10,18,20,2.995732273553991,1,1,0,0,7,1,0,1,0.5695859999999999,-0.5628454978381165,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0,0.8789310747326906,0.029957322735539908,0,0.01
8,20,28,62.5,4.135166556742356,1,2,0,0,8,0,1,0,0.962182,-0.03855165702125918,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,137.5,4.923623917106626,1.5,2,1,0,13,0,1,0,0.614638,-0.4867218023653157,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.04923623917106626,0,0.015
7,20,27,87.5,4.471638793363569,1,2,0,0,12,1,1,0,1.198705,0.18124180740766854,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04471638793363569,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,10,1,1,0,1.871267,0.6266157415467736,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,7,0,0,0,0.534188,-0.6270074420554024,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04471638793363569,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,9,1,1,0,1.8664399999999999,0.6240328731285194,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,20,2.995732273553991,1,1,0,0,12,0,0,1,1.9742430000000002,0.6801850337390206,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.029957322735539908,0,0.01
7,10,17,250,5.521460917862246,1,2,0,0,8,0,1,0,1.626699,0.4865528080485805,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05521460917862246,0,0.01
8,10,18,62.5,4.135166556742356,1,2,1,0,8,0,1,0,1.9790699999999999,0.6826270373945722,19.305019305019307,2.9603651297167,1,1,1,1,0,0.1,0.29603651297167,0.04135166556742356,0,0.01
8,10,18,62.5,4.135166556742356,1,2,0,0,7,0,1,0,0.39420499999999997,-0.930884200427164,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04135166556742356,0,0.01
8,10,18,62.5,4.135166556742356,1,2,0,0,9,0,0,0,1.525332,0.42221209128313086,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04135166556742356,0,0.01
8,20,28,87.5,4.471638793363569,0.5,2,1,1,12,0,0,0,1.9645890000000001,0.6752830631388138,6563.706563706564,8.789310747326907,1,1,1,1,0,0,0.8789310747326906,0.04471638793363569,0.1,0.005
8,10,18,112.5,4.722953221644475,1.5,2,0,0,10,0,1,0,1.121473,0.11464299978863293,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04722953221644475,0,0.015
7,10,17,250,5.521460917862246,1,2,0,0,11,0,1,0,0.992753,-0.007273387066503084,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.05521460917862246,0,0.01
7,10,17,20,2.995732273553991,1,2,0,0,9,0,0,0,0.497181,-0.6988011340741455,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.029957322735539908,0,0.01
7,10,17,112.5,4.722953221644475,1.5,2,0,0,13,1,0,0,1.8905750000000001,0.6368810156063685,579.1505791505792,6.361562511378855,1,1,1,1,0,0,0.6361562511378855,0.04722953221644475,0,0.015
8,20,28,112.5,4.722953221644475,1,2,0,0,13,1,1,0,0.925175,-0.07777237017454049,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04722953221644475,0,0.01
8,20,28,112.5,4.722953221644475,1,2,0,0,10,1,1,0,0.7642749999999999,-0.2688276069372498,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04722953221644475,0,0.01
8,10,18,5,1.6094379124341003,0,2,0,1,8,0,0,0,1.002407,0.0024041078155622965,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.016094379124341,0.1,0
8,10,18,42.5,3.7495040759303713,1,1,0,0,9,1,0,1,0.11745699999999999,-2.1416829698235,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0,0.8789310747326906,0.03749504075930371,0,0.01
7,10,17,137.5,4.923623917106626,1,2,0,0,10,1,0,1,0.632337,-0.4583327991026296,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04923623917106626,0,0.01
7,10,17,175,5.1647859739235145,0.5,2,1,0,8,0,1,0,0.624292,-0.47113707134861754,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05164785973923514,0,0.005
7,10,17,112.5,4.722953221644475,1,2,0,0,13,1,1,0,1.871267,0.6266157415467736,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04722953221644475,0,0.01
7,10,17,250,5.521460917862246,1,2,0,0,14,1,0,0,0.571195,-0.5600246214964751,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,20,2.995732273553991,2,2,0,1,10,0,1,0,1.502806,0.4073340272569518,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.029957322735539908,0.1,0.02
7,10,17,112.5,4.722953221644475,1,2,0,0,11,0,1,0,1.49637,0.4030421751754107,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04722953221644475,0,0.01
7,10,17,30,3.4011973816621555,1,2,1,0,12,1,1,0,1.047459,0.04636723123667827,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.034011973816621556,0,0.01
7,20,27,87.5,4.471638793363569,1,2,1,0,7,1,1,0,0.9090849999999999,-0.09531667982545004,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04471638793363569,0,0.01
7,10,17,137.5,4.923623917106626,1,1,0,0,13,1,0,1,1.945281,0.6654064396429018,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04923623917106626,0,0.01
7,10,17,250,5.521460917862246,1.5,2,0,0,9,0,0,0,1.106992,0.10164642696145275,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.05521460917862246,0,0.015
8,20,28,112.5,4.722953221644475,1,2,1,0,9,0,0,0,0.10941200000000001,-2.212634705795784,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04722953221644475,0,0.01
8,10,18,62.5,4.135166556742356,1,2,0,0,7,1,0,0,1.008843,0.008804129661029735,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.04135166556742356,0,0.01
7,20,27,62.5,4.135166556742356,1.5,2,0,0,8,0,0,0,0.587285,-0.5322450573893995,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04135166556742356,0,0.015
7,10,17,20,2.995732273553991,0.5,3,1,0,12,1,1,0,1.472235,0.3867816543036304,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.029957322735539908,0,0.005
7,10,17,250,5.521460917862246,0.5,2,0,0,7,1,1,0,0.7594479999999999,-0.27516342538633565,11583.011583011583,9.357294784932845,1,1,1,1,0,0.1,0.9357294784932846,0.05521460917862246,0,0.005
8,10,18,112.5,4.722953221644475,1,2,0,0,9,1,1,0,0.505226,-0.6827494250636377,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04722953221644475,0,0.01
7,10,17,175,5.1647859739235145,1,2,1,0,9,0,0,0,1.092511,0.08847871658680524,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.05164785973923514,0,0.01
8,10,18,175,5.1647859739235145,1,2,0,0,8,0,1,0,0.799673,-0.22355238487526222,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.05164785973923514,0,0.01
8,20,28,62.5,4.135166556742356,1,2,0,1,14,0,1,0,0.333063,-1.0994236177065217,19.305019305019307,2.9603651297167,1,1,1,1,0,0.1,0.29603651297167,0.04135166556742356,0.1,0.01
7,20,27,87.5,4.471638793363569,2,2,0,0,14,0,0,1,0.698306,-0.35909787687148603,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04471638793363569,0,0.02
8,10,18,250,5.521460917862246,0.5,2,0,0,10,1,1,0,0.26226700000000003,-1.3383922101651284,11583.011583011583,9.357294784932845,1,1,1,1,0,0.1,0.9357294784932846,0.05521460917862246,0,0.005
8,10,18,30,3.4011973816621555,0.5,2,1,0,7,1,1,0,0.387769,-0.947345477481236,11583.011583011583,9.357294784932845,1,1,1,1,0,0.1,0.9357294784932846,0.034011973816621556,0,0.005
8,20,28,112.5,4.722953221644475,1,2,0,0,13,0,1,0,0.5760219999999999,-0.5516094245711908,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04722953221644475,0,0.01
8,10,18,112.5,4.722953221644475,1.5,2,1,0,13,0,1,0,0.471437,-0.7519698019548235,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04722953221644475,0,0.015
8,20,28,175,5.1647859739235145,2,2,0,0,14,1,1,0,0.516489,-0.6607012878418751,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05164785973923514,0,0.02
7,10,17,42.5,3.7495040759303713,1,2,1,0,10,1,1,0,1.245366,0.2194294626178362,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.03749504075930371,0,0.01
7,10,17,250,5.521460917862246,1,2,1,0,10,1,1,0,1.4384460000000001,0.36356336420162333,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,5,1.6094379124341003,1,1,1,0,11,0,1,1,0.057923999999999996,-2.848623472515781,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0.1,0.6361562511378855,0.016094379124341,0,0.01
7,10,17,20,2.995732273553991,1,2,0,1,13,0,0,0,0.807718,-0.21354229128016164,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.029957322735539908,0.1,0.01
8,20,28,12.5,2.5257286443082556,0.5,2,1,0,10,1,1,0,0.46178299999999994,-0.7726601952122699,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.025257286443082557,0,0.005
8,20,28,42.5,3.7495040759303713,1,2,0,0,14,1,0,0,0.698306,-0.35909787687148603,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.03749504075930371,0,0.01
7,10,17,112.5,4.722953221644475,1,2,0,0,14,1,0,0,1.1520439999999998,0.1415377559887546,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04722953221644475,0,0.01
8,20,28,30,3.4011973816621555,1.5,2,0,0,13,1,0,1,1.774727,0.5736466082816115,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.034011973816621556,0,0.015
8,20,28,20,2.995732273553991,1,2,0,0,14,0,0,1,0.847943,-0.16494186243052858,11583.011583011583,9.357294784932845,1,1,1,1,0.01,0,0.9357294784932846,0.029957322735539908,0,0.01
7,10,17,30,3.4011973816621555,1,2,0,1,11,0,0,0,1.8471319999999998,0.6136341659076208,579.1505791505792,6.361562511378855,1,1,1,1,0,0,0.6361562511378855,0.034011973816621556,0.1,0.01
8,10,18,250,5.521460917862246,0.5,2,1,0,7,0,1,0,1.0989470000000001,0.09435244859889928,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05521460917862246,0,0.005
7,10,17,112.5,4.722953221644475,1,2,0,0,9,1,1,0,0.333063,-1.0994236177065217,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04722953221644475,0,0.01
7,20,27,250,5.521460917862246,1.5,2,0,0,13,0,0,0,1.551076,0.43894888363865464,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.05521460917862246,0,0.015
7,10,17,62.5,4.135166556742356,1,1,0,0,11,0,0,1,0.577631,-0.5488200224836121,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,250,5.521460917862246,3,2,0,0,7,1,1,0,1.531768,0.42642262381947443,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.05521460917862246,0,0.03
7,10,17,62.5,4.135166556742356,2,1,0,0,7,1,0,1,1.232494,0.20903975876870037,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04135166556742356,0,0.02
7,10,17,42.5,3.7495040759303713,1,1,0,0,10,1,0,1,1.155262,0.14432715807633328,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.03749504075930371,0,0.01
7,10,17,250,5.521460917862246,1,2,0,0,9,1,1,0,0.809327,-0.21155224087215166,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05521460917862246,0,0.01
8,10,18,112.5,4.722953221644475,1,2,0,0,8,0,0,0,0.761057,-0.27304702247995793,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04722953221644475,0,0.01
8,20,28,42.5,3.7495040759303713,1,2,1,0,7,0,1,0,0.426385,-0.8524125849856686,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.03749504075930371,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,9,0,0,0,1.8471319999999998,0.6136341659076208,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,1,7,0,1,0,0.783583,-0.24387828788930108,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.04471638793363569,0.1,0.01
8,10,18,250,5.521460917862246,1,2,0,0,11,1,1,0,0.913912,-0.0900209922507396,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,112.5,4.722953221644475,1,2,0,0,10,0,1,0,0.616247,-0.48410742179124494,115.83011583011583,4.7521245989447545,1,1,1,1,0,0.1,0.47521245989447547,0.04722953221644475,0,0.01
7,10,17,87.5,4.471638793363569,1,2,0,0,12,1,1,0,0.7884099999999999,-0.23773701986721868,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.04471638793363569,0,0.01
7,10,17,87.5,4.471638793363569,1,2,1,0,10,0,1,0,0.685434,-0.37770306470252046,6563.706563706564,8.789310747326907,1,1,1,1,0,0.1,0.8789310747326906,0.04471638793363569,0,0.01
7,10,17,42.5,3.7495040759303713,1,2,1,0,10,1,1,0,1.666924,0.5109800118475375,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.03749504075930371,0,0.01
8,20,28,175,5.1647859739235145,1.5,2,0,0,13,1,1,0,0.828635,-0.18797551030815474,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05164785973923514,0,0.015
8,20,28,42.5,3.7495040759303713,1,2,1,0,13,1,0,1,0.860815,-0.14987566407588435,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.03749504075930371,0,0.01
8,20,28,5,1.6094379124341003,0.5,2,0,0,12,1,1,1,1.8406959999999999,0.6101437609678523,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.016094379124341,0,0.005
7,10,17,137.5,4.923623917106626,1,2,0,0,8,1,0,1,1.1246909999999999,0.11750833126191926,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04923623917106626,0,0.01
7,10,17,112.5,4.722953221644475,1,2,0,0,10,0,0,1,0.75623,-0.27940971626778666,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04722953221644475,0,0.01
7,10,17,30,3.4011973816621555,1,2,0,0,9,0,0,1,1.959762,0.6728230372979515,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.034011973816621556,0,0.01
7,10,17,62.5,4.135166556742356,1.5,3,1,0,11,1,1,1,1.8374779999999997,0.6083939792440645,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.04135166556742356,0,0.015
7,10,17,250,5.521460917862246,1,2,0,0,13,1,0,1,0.983099,-0.017045451800295628,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,42.5,3.7495040759303713,2,3,0,0,12,1,1,0,1.428792,0.3568293320202792,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.03749504075930371,0,0.02
8,10,18,175,5.1647859739235145,1,2,1,0,8,1,1,1,1.433619,0.3602020164989184,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0.1,0.6361562511378855,0.05164785973923514,0,0.01
7,10,17,112.5,4.722953221644475,1,2,0,0,10,1,0,1,1.8036889999999999,0.589834012100269,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04722953221644475,0,0.01
8,20,28,250,5.521460917862246,1,2,0,0,13,0,1,1,1.731284,0.5488633297498389,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.05521460917862246,0,0.01
7,10,17,112.5,4.722953221644475,1,2,1,1,9,0,0,1,1.308117,0.26858869857591966,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.04722953221644475,0.1,0.01
8,20,28,175,5.1647859739235145,1,2,0,0,10,1,0,1,0.511662,-0.6700910281917142,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05164785973923514,0,0.01
8,20,28,250,5.521460917862246,0.5,2,1,0,12,1,1,0,1.605782,0.4736108653395731,2702.702702702703,7.902007552326004,1,1,1,1,0,0.1,0.7902007552326004,0.05521460917862246,0,0.005
7,10,17,30,3.4011973816621555,1,3,1,0,8,0,1,0,1.4995880000000001,0.4051904037137004,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.034011973816621556,0,0.01
7,10,17,175,5.1647859739235145,1,2,0,0,10,0,0,1,1.9790699999999999,0.6826270373945722,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05164785973923514,0,0.01
8,20,28,175,5.1647859739235145,1.3333333333333333,3,0,0,14,0,1,0,0.685434,-0.37770306470252046,579.1505791505792,6.361562511378855,1,1,1,1,0,0.1,0.6361562511378855,0.05164785973923514,0,0.013333333333333332
7,20,27,175,5.1647859739235145,1.5,2,0,0,8,0,0,1,1.942063,0.6637508101256406,115.83011583011583,4.7521245989447545,1,1,1,1,0.01,0,0.47521245989447547,0.05164785973923514,0,0.015
8,10,18,5,1.6094379124341003,1,2,1,0,8,1,0,1,0.44408400000000003,-0.8117415452547408,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.016094379124341,0,0.01
8,20,28,30,3.4011973816621555,1,2,0,0,14,0,0,1,0.7771469999999999,-0.2521257573193183,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.034011973816621556,0,0.01
8,20,28,62.5,4.135166556742356,1,3,1,0,10,1,0,1,0.82059,-0.1977316852535194,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04135166556742356,0,0.01
7,10,17,250,5.521460917862246,1,2,0,0,10,1,0,1,1.604173,0.47260835898994746,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05521460917862246,0,0.01
7,10,17,42.5,3.7495040759303713,1,3,1,0,9,1,0,0,1.425574,0.35457453963318997,1158.3011583011585,7.0547096919388,1,1,1,1,0,0,0.7054709691938801,0.03749504075930371,0,0.01
7,10,17,5,1.6094379124341003,1,1,1,0,8,1,1,1,1.679796,0.5186723574706932,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.016094379124341,0,0.01
7,10,17,62.5,4.135166556742356,0.75,4,1,1,11,1,0,1,1.290418,0.25496619689462363,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04135166556742356,0.1,0.0075
7,10,17,250,5.521460917862246,1,2,0,0,8,1,0,1,1.8905750000000001,0.6368810156063685,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05521460917862246,0,0.01
8,20,28,30,3.4011973816621555,1,2,0,0,14,1,0,1,0.125502,-2.0754335842822993,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.034011973816621556,0,0.01
7,10,17,62.5,4.135166556742356,1,2,0,0,8,1,0,1,0.601766,-0.5078866135573589,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.04135166556742356,0,0.01
8,20,28,112.5,4.722953221644475,1,2,1,0,9,0,0,1,1.198705,0.18124180740766854,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.04722953221644475,0,0.01
7,10,17,250,5.521460917862246,1.5,2,0,0,9,1,0,1,1.3402969999999998,0.2928912311949517,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.05521460917862246,0,0.015
7,10,17,137.5,4.923623917106626,1,2,0,0,13,1,1,1,0.775538,-0.25419829692129065,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.04923623917106626,0,0.01
8,10,18,20,2.995732273553991,1,1,0,0,10,0,0,1,0.984708,-0.015410128459564784,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.029957322735539908,0,0.01
7,10,17,137.5,4.923623917106626,1,2,0,0,13,0,1,1,0.44730200000000003,-0.8045212972812538,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.04923623917106626,0,0.01
8,10,18,30,3.4011973816621555,0.6666666666666666,3,1,0,12,1,0,0,0.12872,-2.0501157762980093,115.83011583011583,4.7521245989447545,1,1,1,1,0,0,0.47521245989447547,0.034011973816621556,0,0.006666666666666666
8,10,18,20,2.995732273553991,1,2,1,0,11,0,0,1,0.622683,-0.4737177179421091,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0,0.7902007552326004,0.029957322735539908,0,0.01
8,10,18,20,2.995732273553991,0.3333333333333333,3,1,0,8,0,0,1,0.653254,-0.4257892513701583,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.029957322735539908,0,0.003333333333333333
7,10,17,42.5,3.7495040759303713,1.6666666666666667,3,0,0,8,0,0,0,0.296056,-1.2172066533629053,2702.702702702703,7.902007552326004,1,1,1,1,0,0,0.7902007552326004,0.03749504075930371,0,0.016666666666666666
8,10,18,112.5,4.722953221644475,1,2,0,0,9,0,0,1,0.827026,-0.18991914551672573,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04722953221644475,0,0.01
7,10,17,250,5.521460917862246,0.6666666666666666,2,0,0,12,0,0,1,0.7578389999999999,-0.27728431695547323,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.05521460917862246,0,0.006666666666666666
8,20,28,62.5,4.135166556742356,1,2,1,0,8,0,0,1,0.313755,-1.159142852408144,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0,0.8789310747326906,0.04135166556742356,0,0.01
7,10,17,250,5.521460917862246,1,2,1,0,12,1,0,1,1.740938,0.554424048434536,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.05521460917862246,0,0.01
7,20,27,112.5,4.722953221644475,1.5,2,0,0,11,0,0,1,1.584865,0.46049923020019795,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04722953221644475,0,0.015
8,20,28,62.5,4.135166556742356,1.5,2,0,0,13,0,1,1,0.342717,-1.0708502452624657,6563.706563706564,8.789310747326907,1,1,1,1,0.01,0.1,0.8789310747326906,0.04135166556742356,0,0.015
7,10,17,250,5.521460917862246,1.5,2,1,0,9,0,0,1,1.419138,0.35004964503490044,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.05521460917862246,0,0.015
7,10,17,175,5.1647859739235145,1,2,1,0,10,1,1,1,1.9211459999999998,0.6529218829806563,2702.702702702703,7.902007552326004,1,1,1,1,0.01,0.1,0.7902007552326004,0.05164785973923514,0,0.01
7,10,17,250,5.521460917862246,1,2,1,0,10,0,1,0,1.193878,0.17720683219548955,289.5752895752896,5.66841533081891,1,1,1,1,0,0.1,0.566841533081891,0.05521460917862246,0,0.01
8,20,28,87.5,4.471638793363569,1.5,3,1,1,11,0,1,0,1.0989470000000001,0.09435244859889928,1158.3011583011585,7.0547096919388,1,1,1,1,0,0.1,0.7054709691938801,0.04471638793363569,0.1,0.015
7,10,17,112.5,4.722953221644475,1,2,0,0,10,0,0,1,1.018497,0.018328011172285278,289.5752895752896,5.66841533081891,1,1,1,1,0.01,0,0.566841533081891,0.04722953221644475,0,0.01
7,10,17,137.5,4.923623917106626,1,2,0,0,9,1,0,1,1.332252,0.28687074341336877,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0,0.7054709691938801,0.04923623917106626,0,0.01
7,10,17,175,5.1647859739235145,2.5,2,0,0,9,1,0,1,1.9517170000000001,0.6687094979721593,579.1505791505792,6.361562511378855,1,1,1,1,0.01,0,0.6361562511378855,0.05164785973923514,0,0.025
8,20,28,250,5.521460917862246,2,2,1,0,11,0,1,1,1.105383,0.10019188125045844,1158.3011583011585,7.0547096919388,1,1,1,1,0.01,0.1,0.7054709691938801,0.05521460917862246,0,0.02
