HOUSEID	person_hh	mode	independence	ind_3	ind_3_alt	mode_ind	mode_ind_3	mode_ind_3_alt	income_k	log_income_k	veh_per_driver	n_adults	non_work_mom	non_work_dad	age	female	has_lil_sib	has_big_sib	school	distance	log_distance	density	log_density	school_dist	avg_trip_dist	n_non_school_trips	had_school	av_car	av_walk	av_bike	alone_avail	with_mom_dad_avail	with_mom_avail	with_dad_avail	with_non_hh_avail	with_sib_avail	with_adult_avail
30465443	04-30465443	9	10	10	10	910	910	910	30	3.4011973816621555	1.5	2	0	1	11	0	1	1	FALSE	0.991144	-0.008895447438371092	2702.702702702703	7.902007552326004	0.788409999999992	1.7725816666666665	4	TRUE	1	1	1	1	1	1	1	1	1	1
30465443	04-30465443	9	24	20	30	924	920	930	30	3.4011973816621555	1.5	2	0	1	11	0	1	1	FALSE	0.991144	-0.008895447438371092	2702.702702702703	7.902007552326004	0.788409999999992	1.7725816666666665	4	TRUE	1	1	1	1	1	1	1	1	1	1
30465884	03-30465884	9	10	10	10	910	910	910	250	5.521460917862246	1	2	1	0	8	0	1	0	FALSE	0.8946040000000001	-0.11137411672130844	579.1505791505792	6.361562511378855	1.1906599999999694	6.598509	5	FALSE	1	1	1	1	1	1	1	1	1	1
30465917	04-30465917	8	24	20	30	824	820	830	62.5	4.135166556742356	2	2	0	0	13	0	1	1	TRUE	1.766682	0.5691032110975851	2702.702702702703	7.902007552326004	2.1721499999999514	1.5258683333333334	1	TRUE	1	1	1	1	1	1	1	1	1	1
30465917	04-30465917	8	24	20	30	824	820	830	62.5	4.135166556742356	2	2	0	0	13	0	1	1	FALSE	0.584067	-0.5377395767070401	2702.702702702703	7.902007552326004	2.1721499999999514	1.5258683333333334	1	TRUE	1	1	1	1	1	1	1	1	1	1
30465917	05-30465917	7	22	20	20	722	720	720	62.5	4.135166556742356	2	2	0	0	8	1	1	1	TRUE	0.638773	-0.4482061302847004	2702.702702702703	7.902007552326004	0.5953299999999839	0.61142	0	TRUE	1	1	1	1	1	1	1	1	1	1
30465917	05-30465917	8	24	20	30	824	820	830	62.5	4.135166556742356	2	2	0	0	8	1	1	1	TRUE	0.584067	-0.5377395767070401	2702.702702702703	7.902007552326004	0.5953299999999839	0.61142	0	TRUE	1	1	1	1	1	1	1	1	1	1
30465917	06-30465917	7	22	20	20	722	720	720	62.5	4.135166556742356	2	2	0	0	8	0	1	1	TRUE	0.638773	-0.4482061302847004	2702.702702702703	7.902007552326004	0.5953299999999839	0.61142	0	TRUE	1	1	1	1	1	1	1	1	1	1
30465917	06-30465917	8	24	20	30	824	820	830	62.5	4.135166556742356	2	2	0	0	8	0	1	1	TRUE	0.584067	-0.5377395767070401	2702.702702702703	7.902007552326004	0.5953299999999839	0.61142	0	TRUE	1	1	1	1	1	1	1	1	1	1
30466018	05-30466018	8	10	10	10	810	810	810	20	2.995732273553991	0.25	3	1	0	11	0	0	1	TRUE	0.39742299999999997	-0.9227540743439138	11583.011583011583	9.357294784932845	0.3539799999999984	0.27634575	2	TRUE	1	1	1	1	0	1	0	1	1	1
30466018	05-30466018	8	22	20	20	822	820	820	20	2.995732273553991	0.25	3	1	0	11	0	0	1	TRUE	0.399032	-0.9187136648069087	11583.011583011583	9.357294784932845	0.3539799999999984	0.27634575	2	TRUE	1	1	1	1	0	1	0	1	1	1
30466018	05-30466018	8	22	20	20	822	820	820	20	2.995732273553991	0.25	3	1	0	11	0	0	1	FALSE	0.154464	-1.8677942195040547	11583.011583011583	9.357294784932845	0.3539799999999984	0.27634575	2	TRUE	1	1	1	1	0	1	0	1	1	1
30466018	05-30466018	8	22	20	20	822	820	820	20	2.995732273553991	0.25	3	1	0	11	0	0	1	FALSE	0.154464	-1.8677942195040547	11583.011583011583	9.357294784932845	0.3539799999999984	0.27634575	2	TRUE	1	1	1	1	0	1	0	1	1	1
30466047	03-30466047	7	22	20	20	722	720	720	250	5.521460917862246	1	2	0	0	8	0	1	0	FALSE	1.814952	0.5960590210861133	2702.702702702703	7.902007552326004	1.1906599999999694	11.274492857142857	7	FALSE	1	1	1	1	1	1	1	1	1	1
30466047	03-30466047	7	22	20	20	722	720	720	250	5.521460917862246	1	2	0	0	8	0	1	0	FALSE	1.25502	0.22715150871174655	2702.702702702703	7.902007552326004	1.1906599999999694	11.274492857142857	7	FALSE	1	1	1	1	1	1	1	1	1	1
30466047	03-30466047	7	22	20	20	722	720	720	250	5.521460917862246	1	2	0	0	8	0	1	0	FALSE	1.253411	0.22586863489885742	2702.702702702703	7.902007552326004	1.1906599999999694	11.274492857142857	7	FALSE	1	1	1	1	1	1	1	1	1	1
30466320	04-30466320	8	21	20	20	821	820	820	87.5	4.471638793363569	1.5	2	0	0	9	1	0	1	TRUE	0.722441	-0.3251195232296366	579.1505791505792	6.361562511378855	0.6596899999999951	1.76949775	2	TRUE	1	1	1	1	1	1	1	1	1	1
30466320	04-30466320	8	21	20	20	821	820	820	87.5	4.471638793363569	1.5	2	0	0	9	1	0	1	TRUE	0.722441	-0.3251195232296366	579.1505791505792	6.361562511378855	0.6596899999999951	1.76949775	2	TRUE	1	1	1	1	1	1	1	1	1	1
30466372	05-30466372	9	10	10	10	910	910	910	20	2.995732273553991	1	1	1	0	12	0	0	1	FALSE	1.005625	0.0056092387645105945	1158.3011583011585	7.0547096919388	6.387729999999856	1.005625	4	FALSE	1	1	1	1	0	1	0	1	1	1
30466372	05-30466372	9	10	10	10	910	910	910	20	2.995732273553991	1	1	1	0	12	0	0	1	FALSE	1.005625	0.0056092387645105945	1158.3011583011585	7.0547096919388	6.387729999999856	1.005625	4	FALSE	1	1	1	1	0	1	0	1	1	1
30466372	05-30466372	9	10	10	10	910	910	910	20	2.995732273553991	1	1	1	0	12	0	0	1	FALSE	1.005625	0.0056092387645105945	1158.3011583011585	7.0547096919388	6.387729999999856	1.005625	4	FALSE	1	1	1	1	0	1	0	1	1	1
30466372	05-30466372	9	10	10	10	910	910	910	20	2.995732273553991	1	1	1	0	12	0	0	1	FALSE	1.005625	0.0056092387645105945	1158.3011583011585	7.0547096919388	6.387729999999856	1.005625	4	FALSE	1	1	1	1	0	1	0	1	1	1
30466533	03-30466533	8	10	10	10	810	810	810	5	1.6094379124341003	0.5	2	1	0	13	1	1	0	FALSE	1.609	0.47561286801024616	19.305019305019307	2.9603651297167	7.8840999999997745	3.436287666666667	3	FALSE	1	1	1	1	1	1	1	1	1	1
30466604	04-30466604	8	30	30	30	830	830	830	20	2.995732273553991	1	1	1	0	9	1	0	1	FALSE	0.38616	-0.9515034876298996	6563.706563706564	8.789310747326907	0.6757799999999791	0.38616	2	FALSE	1	1	1	1	0	1	0	1	1	1
30466604	04-30466604	8	30	30	30	830	830	830	20	2.995732273553991	1	1	1	0	9	1	0	1	FALSE	0.38616	-0.9515034876298996	6563.706563706564	8.789310747326907	0.6757799999999791	0.38616	2	FALSE	1	1	1	1	0	1	0	1	1	1
30466647	03-30466647	7	23	20	20	723	720	720	137.5	4.923623917106626	1	2	1	0	10	0	1	0	TRUE	1.375695	0.31895905796486923	2702.702702702703	7.902007552326004	1.303289999999958	3.9651123333333333	1	TRUE	1	1	1	1	1	1	1	1	1	1
30466817	03-30466817	7	23	20	20	723	720	720	87.5	4.471638793363569	1.5	2	1	1	9	1	0	0	FALSE	0.635555	-0.45325664607076904	2702.702702702703	7.902007552326004	2.944469999999968	3.3976716666666666	3	FALSE	1	1	1	1	1	1	1	1	0	1
30467299	04-30467299	7	21	20	20	721	720	720	20	2.995732273553991	1	3	1	1	8	1	1	0	FALSE	1.205141	0.1865965725453286	19.305019305019307	2.9603651297167	14.352279999999388	7.685227599999999	3	TRUE	1	1	1	1	1	1	1	1	1	1
30467545	06-30467545	7	22	20	20	722	720	720	12.5	2.5257286443082556	1.75	4	1	1	11	0	1	1	FALSE	1.75381	0.5617905642512986	2702.702702702703	7.902007552326004	6.1141999999999195	4.410269	1	TRUE	1	1	1	1	1	1	1	1	1	1
30467545	07-30467545	7	22	20	20	722	720	720	12.5	2.5257286443082556	1.75	4	1	1	9	0	1	1	TRUE	1.75381	0.5617905642512986	2702.702702702703	7.902007552326004	1.7055399999999197	1.75381	0	TRUE	1	1	1	1	1	1	1	1	1	1
30467545	07-30467545	7	22	20	20	722	720	720	12.5	2.5257286443082556	1.75	4	1	1	9	0	1	1	TRUE	1.75381	0.5617905642512986	2702.702702702703	7.902007552326004	1.7055399999999197	1.75381	0	TRUE	1	1	1	1	1	1	1	1	1	1
30467798	06-30467798	7	24	20	30	724	720	730	175	5.1647859739235145	1	2	0	0	10	0	0	1	FALSE	0.970227	-0.030225214244705503	579.1505791505792	6.361562511378855	4.827	2.11623725	4	FALSE	1	1	1	1	1	1	1	1	1	1
30467798	06-30467798	8	10	10	10	810	810	810	175	5.1647859739235145	1	2	0	0	10	0	0	1	FALSE	0.38616	-0.9515034876298996	579.1505791505792	6.361562511378855	4.827	2.11623725	4	FALSE	1	1	1	1	1	1	1	1	1	1
30467798	06-30467798	8	10	10	10	810	810	810	175	5.1647859739235145	1	2	0	0	10	0	0	1	FALSE	0.38616	-0.9515034876298996	579.1505791505792	6.361562511378855	4.827	2.11623725	4	FALSE	1	1	1	1	1	1	1	1	1	1
30468476	04-30468476	7	21	20	20	721	720	720	112.5	4.722953221644475	1	2	0	0	10	0	0	1	FALSE	1.710367	0.536707967370057	6563.706563706564	8.789310747326907	1.3354699999999742	95.811123	5	FALSE	1	1	1	1	1	1	1	1	1	1
30468550	02-30468550	8	10	10	10	810	810	810	175	5.1647859739235145	0	1	1	0	13	0	1	0	TRUE	0.590503	-0.5267805629173207	11583.011583011583	9.357294784932845	1.174569999999984	0.590503	0	TRUE	1	1	1	1	0	1	0	1	1	1
30468550	02-30468550	8	10	10	10	810	810	810	175	5.1647859739235145	0	1	1	0	13	0	1	0	TRUE	0.590503	-0.5267805629173207	11583.011583011583	9.357294784932845	1.174569999999984	0.590503	0	TRUE	1	1	1	1	0	1	0	1	1	1
30469088	02-30469088	7	22	20	20	722	720	720	42.5	3.7495040759303713	1	1	0	0	11	1	0	0	FALSE	0.9364379999999999	-0.0656719632404532	115.83011583011583	4.7521245989447545	0.5470599999999822	0.5732062499999999	6	TRUE	1	1	1	1	0	1	0	1	0	1
30469088	02-30469088	8	10	10	10	810	810	810	42.5	3.7495040759303713	1	1	0	0	11	1	0	0	FALSE	0.10780300000000001	-2.227449791580925	115.83011583011583	4.7521245989447545	0.5470599999999822	0.5732062499999999	6	TRUE	1	1	1	1	0	1	0	1	0	1
30469088	02-30469088	8	10	10	10	810	810	810	42.5	3.7495040759303713	1	1	0	0	11	1	0	0	FALSE	0.10780300000000001	-2.227449791580925	115.83011583011583	4.7521245989447545	0.5470599999999822	0.5732062499999999	6	TRUE	1	1	1	1	0	1	0	1	0	1
30469088	02-30469088	9	10	10	10	910	910	910	42.5	3.7495040759303713	1	1	0	0	11	1	0	0	TRUE	1.11021	0.10454918661941409	115.83011583011583	4.7521245989447545	0.5470599999999822	0.5732062499999999	6	TRUE	1	1	1	1	0	1	0	1	0	1
30469088	02-30469088	9	10	10	10	910	910	910	42.5	3.7495040759303713	1	1	0	0	11	1	0	0	TRUE	1.11021	0.10454918661941409	115.83011583011583	4.7521245989447545	0.5470599999999822	0.5732062499999999	6	TRUE	1	1	1	1	0	1	0	1	0	1
30469088	02-30469088	7	22	20	20	722	720	720	42.5	3.7495040759303713	1	1	0	0	11	1	0	0	FALSE	0.9364379999999999	-0.0656719632404532	115.83011583011583	4.7521245989447545	0.5470599999999822	0.5732062499999999	6	TRUE	1	1	1	1	0	1	0	1	0	1
30469088	02-30469088	8	10	10	10	810	810	810	42.5	3.7495040759303713	1	1	0	0	11	1	0	0	FALSE	0.138374	-1.9777951147183832	115.83011583011583	4.7521245989447545	0.5470599999999822	0.5732062499999999	6	TRUE	1	1	1	1	0	1	0	1	0	1
30469088	02-30469088	8	10	10	10	810	810	810	42.5	3.7495040759303713	1	1	0	0	11	1	0	0	FALSE	0.138374	-1.9777951147183832	115.83011583011583	4.7521245989447545	0.5470599999999822	0.5732062499999999	6	TRUE	1	1	1	1	0	1	0	1	0	1
30469557	05-30469557	7	22	20	20	722	720	720	62.5	4.135166556742356	1	3	0	0	10	0	0	1	TRUE	0.730486	-0.31404521293054294	2702.702702702703	7.902007552326004	0.6918699999999888	9.40742075	2	TRUE	1	1	1	1	1	1	1	1	1	1
30469557	05-30469557	7	23	20	20	723	720	720	62.5	4.135166556742356	1	3	0	0	10	0	0	1	TRUE	0.730486	-0.31404521293054294	2702.702702702703	7.902007552326004	0.6918699999999888	9.40742075	2	TRUE	1	1	1	1	1	1	1	1	1	1
30469566	03-30469566	9	10	10	10	910	910	910	42.5	3.7495040759303713	2	1	0	0	11	0	0	1	FALSE	1.609	0.47561286801024616	289.5752895752896	5.66841533081891	2.0916999999999195	4.439767333333333	4	TRUE	1	1	1	1	0	1	0	1	1	1
30469566	03-30469566	7	22	20	20	722	720	720	42.5	3.7495040759303713	2	1	0	0	11	0	0	1	FALSE	1.425574	0.35457453963318997	289.5752895752896	5.66841533081891	2.0916999999999195	4.439767333333333	4	TRUE	1	1	1	1	0	1	0	1	1	1
30469835	04-30469835	7	22	20	20	722	720	720	62.5	4.135166556742356	1	2	0	0	11	0	0	1	TRUE	1.980679	0.6834397152125626	579.1505791505792	6.361562511378855	1.9307999999999839	1.85397025	2	TRUE	1	1	1	1	1	1	1	1	1	1
30469835	04-30469835	8	24	20	30	824	820	830	62.5	4.135166556742356	1	2	0	0	11	0	0	1	TRUE	1.216404	0.19589896520764213	579.1505791505792	6.361562511378855	1.9307999999999839	1.85397025	2	TRUE	1	1	1	1	1	1	1	1	1	1
30469835	04-30469835	7	23	20	20	723	720	720	62.5	4.135166556742356	1	2	0	0	11	0	0	1	FALSE	1.89862	0.6411273064878196	579.1505791505792	6.361562511378855	1.9307999999999839	1.85397025	2	TRUE	1	1	1	1	1	1	1	1	1	1
30470041	03-30470041	7	22	20	20	722	720	720	62.5	4.135166556742356	1	2	0	0	13	0	1	0	FALSE	1.2373210000000001	0.21294855853375316	2702.702702702703	7.902007552326004	4.71436999999992	3.5448951666666666	4	TRUE	1	1	1	1	1	1	1	1	1	1
30470041	03-30470041	7	22	20	20	722	720	720	62.5	4.135166556742356	1	2	0	0	13	0	1	0	FALSE	1.839087	0.6092692528229197	2702.702702702703	7.902007552326004	4.71436999999992	3.5448951666666666	4	TRUE	1	1	1	1	1	1	1	1	1	1
30470041	04-30470041	7	22	20	20	722	720	720	62.5	4.135166556742356	1	2	0	0	11	0	0	1	FALSE	1.2373210000000001	0.21294855853375316	2702.702702702703	7.902007552326004	4.810909999999839	2.94889475	2	TRUE	1	1	1	1	1	1	1	1	1	1
30470041	04-30470041	7	22	20	20	722	720	720	62.5	4.135166556742356	1	2	0	0	11	0	0	1	FALSE	1.839087	0.6092692528229197	2702.702702702703	7.902007552326004	4.810909999999839	2.94889475	2	TRUE	1	1	1	1	1	1	1	1	1	1
30470299	02-30470299	7	24	20	30	724	720	730	62.5	4.135166556742356	1	1	0	0	11	0	1	0	FALSE	1.425574	0.35457453963318997	19.305019305019307	2.9603651297167	10.13669999999992	13.679718000000001	3	FALSE	1	1	1	1	0	0	1	1	1	1
30470325	04-30470325	7	23	20	20	723	720	720	42.5	3.7495040759303713	1	2	0	0	8	1	0	1	TRUE	1.7554189999999998	0.5627075748611798	2702.702702702703	7.902007552326004	1.737719999999968	0.9625842500000001	2	TRUE	1	1	1	1	1	1	1	1	1	1
30470325	04-30470325	7	23	20	20	723	720	720	42.5	3.7495040759303713	1	2	0	0	8	1	0	1	TRUE	1.7473740000000002	0.5581140895219899	2702.702702702703	7.902007552326004	1.737719999999968	0.9625842500000001	2	TRUE	1	1	1	1	1	1	1	1	1	1
30470325	04-30470325	8	23	20	20	823	820	820	42.5	3.7495040759303713	1	2	0	0	8	1	0	1	FALSE	0.173772	-1.750011183847671	1158.3011583011585	7.0547096919388	1.737719999999968	0.9625842500000001	2	TRUE	1	1	1	1	1	1	1	1	1	1
30470325	04-30470325	8	23	20	20	823	820	820	42.5	3.7495040759303713	1	2	0	0	8	1	0	1	FALSE	0.173772	-1.750011183847671	1158.3011583011585	7.0547096919388	1.737719999999968	0.9625842500000001	2	TRUE	1	1	1	1	1	1	1	1	1	1
30470709	02-30470709	7	22	20	20	722	720	720	5	1.6094379124341003	1	1	0	0	8	1	0	1	FALSE	1.885748	0.634324559165067	2702.702702702703	7.902007552326004	8.720779999999758	7.361175	3	FALSE	1	1	1	1	0	1	0	1	1	1
30470709	03-30470709	7	22	20	20	722	720	720	5	1.6094379124341003	1	1	0	0	13	0	1	0	FALSE	1.885748	0.634324559165067	2702.702702702703	7.902007552326004	1.721629999999984	7.361175	3	FALSE	1	1	1	1	0	1	0	1	1	1
30470843	04-30470843	8	30	30	30	830	830	830	112.5	4.722953221644475	1.6666666666666667	3	1	0	11	1	1	0	TRUE	0.362025	-1.0160420087674709	2702.702702702703	7.902007552326004	0.32179999999999354	0.362025	0	TRUE	1	1	1	1	1	1	1	1	1	1
30470843	04-30470843	7	22	20	20	722	720	720	112.5	4.722953221644475	1.6666666666666667	3	1	0	11	1	1	0	TRUE	0.362025	-1.0160420087674709	2702.702702702703	7.902007552326004	0.32179999999999354	0.362025	0	TRUE	1	1	1	1	1	1	1	1	1	1
30470875	06-30470875	7	23	20	20	723	720	720	42.5	3.7495040759303713	1.3333333333333333	3	0	0	10	0	1	1	TRUE	1.9774610000000001	0.681813698594144	2702.702702702703	7.902007552326004	1.8986199999999196	1.9774610000000001	0	TRUE	1	1	1	1	1	1	1	1	1	1
30470875	06-30470875	7	21	20	20	721	720	720	42.5	3.7495040759303713	1.3333333333333333	3	0	0	10	0	1	1	TRUE	1.9774610000000001	0.681813698594144	2702.702702702703	7.902007552326004	1.8986199999999196	1.9774610000000001	0	TRUE	1	1	1	1	1	1	1	1	1	1
30470875	07-30470875	8	10	10	10	810	810	810	42.5	3.7495040759303713	1.3333333333333333	3	0	0	9	0	0	1	TRUE	0.601766	-0.5078866135573589	579.1505791505792	6.361562511378855	15.446399999999857	0.601766	0	TRUE	1	1	1	1	1	1	1	1	1	1
30470875	07-30470875	8	10	10	10	810	810	810	42.5	3.7495040759303713	1.3333333333333333	3	0	0	9	0	0	1	TRUE	0.601766	-0.5078866135573589	579.1505791505792	6.361562511378855	15.446399999999857	0.601766	0	TRUE	1	1	1	1	1	1	1	1	1	1
30470888	03-30470888	7	22	20	20	722	720	720	175	5.1647859739235145	1.5	2	0	0	13	1	1	0	TRUE	1.3515599999999999	0.30125948086546833	1158.3011583011585	7.0547096919388	1.3676499999999903	1.3531689999999998	0	TRUE	1	1	1	1	1	1	1	1	1	1
30470888	03-30470888	7	22	20	20	722	720	720	175	5.1647859739235145	1.5	2	0	0	13	1	1	0	TRUE	1.354778	0.3036376032704359	1158.3011583011585	7.0547096919388	1.3676499999999903	1.3531689999999998	0	TRUE	1	1	1	1	1	1	1	1	1	1
30470888	04-30470888	7	22	20	20	722	720	720	175	5.1647859739235145	1.5	2	0	0	11	1	0	1	FALSE	1.3515599999999999	0.30125948086546833	1158.3011583011585	7.0547096919388	0.611419999999992	1.5486624999999998	1	TRUE	1	1	1	1	1	1	1	1	1	1
30470888	04-30470888	7	22	20	20	722	720	720	175	5.1647859739235145	1.5	2	0	0	11	1	0	1	TRUE	1.758637	0.5645390772046477	1158.3011583011585	7.0547096919388	0.611419999999992	1.5486624999999998	1	TRUE	1	1	1	1	1	1	1	1	1	1
30470888	04-30470888	7	23	20	20	723	720	720	175	5.1647859739235145	1.5	2	0	0	11	1	0	1	TRUE	1.7296749999999999	0.5479335295898722	1158.3011583011585	7.0547096919388	0.611419999999992	1.5486624999999998	1	TRUE	1	1	1	1	1	1	1	1	1	1
30470888	04-30470888	7	23	20	20	723	720	720	175	5.1647859739235145	1.5	2	0	0	11	1	0	1	TRUE	1.354778	0.3036376032704359	1158.3011583011585	7.0547096919388	0.611419999999992	1.5486624999999998	1	TRUE	1	1	1	1	1	1	1	1	1	1
30471096	04-30471096	8	23	20	20	823	820	820	175	5.1647859739235145	1	2	0	1	8	0	0	1	TRUE	0.45052000000000003	-0.7973528078026412	2702.702702702703	7.902007552326004	1.448099999999963	0.4513245	0	TRUE	1	1	1	1	1	1	1	1	1	1
30471096	04-30471096	8	23	20	20	823	820	820	175	5.1647859739235145	1	2	0	1	8	0	0	1	TRUE	0.45212900000000006	-0.793787741638145	2702.702702702703	7.902007552326004	1.448099999999963	0.4513245	0	TRUE	1	1	1	1	1	1	1	1	1	1
30471141	04-30471141	9	10	10	10	910	910	910	175	5.1647859739235145	1	3	1	0	10	0	1	0	TRUE	0.8978220000000001	-0.10778344859057983	2702.702702702703	7.902007552326004	1.174569999999984	2.8498608	3	TRUE	1	1	1	1	1	1	1	1	1	1
30471141	04-30471141	9	10	10	10	910	910	910	175	5.1647859739235145	1	3	1	0	10	0	1	0	TRUE	0.8978220000000001	-0.10778344859057983	2702.702702702703	7.902007552326004	1.174569999999984	2.8498608	3	TRUE	1	1	1	1	1	1	1	1	1	1
30471141	05-30471141	7	22	20	20	722	720	720	175	5.1647859739235145	1	3	1	0	8	1	1	1	FALSE	0.19308	-1.644650668189845	115.83011583011583	4.7521245989447545	1.174569999999984	2.375420333333333	4	TRUE	1	1	1	1	1	1	1	1	1	1
30471327	03-30471327	8	24	20	30	824	820	830	20	2.995732273553991	0.6666666666666666	4	1	0	13	0	0	0	FALSE	0.28479299999999996	-1.255992678398062	579.1505791505792	6.361562511378855	1.1906599999999694	0.28479299999999996	2	FALSE	1	1	1	1	0	1	0	1	0	1
30471327	03-30471327	8	24	20	30	824	820	830	20	2.995732273553991	0.6666666666666666	4	1	0	13	0	0	0	FALSE	0.28479299999999996	-1.255992678398062	579.1505791505792	6.361562511378855	1.1906599999999694	0.28479299999999996	2	FALSE	1	1	1	1	0	1	0	1	0	1
30471533	03-30471533	7	22	20	20	722	720	720	112.5	4.722953221644475	1	2	0	0	10	1	1	0	FALSE	1.932409	0.6587674111080927	115.83011583011583	4.7521245989447545	2.01125	7.520264875000001	6	TRUE	1	1	1	1	1	1	1	1	1	1
30471533	03-30471533	7	22	20	20	722	720	720	112.5	4.722953221644475	1	2	0	0	10	1	1	0	FALSE	1.9034470000000001	0.6436664530064959	115.83011583011583	4.7521245989447545	2.01125	7.520264875000001	6	TRUE	1	1	1	1	1	1	1	1	1	1
30471732	04-30471732	7	21	20	20	721	720	720	175	5.1647859739235145	1.3333333333333333	2	0	0	11	0	0	1	FALSE	0.46339199999999997	-0.769181930835945	2702.702702702703	7.902007552326004	0.6435999999999855	46.20151557142857	7	FALSE	1	1	1	1	1	1	1	1	1	1
30472164	02-30472164	9	24	20	30	924	920	930	62.5	4.135166556742356	1	1	0	0	13	1	1	0	FALSE	1.090902	0.08700487696850472	6563.706563706564	8.789310747326907	10.426319999999661	15.112800666666667	3	FALSE	1	1	1	1	0	1	0	1	1	1
30472164	03-30472164	8	24	20	30	824	820	830	62.5	4.135166556742356	1	1	0	0	11	0	0	1	FALSE	0.082058999999999993	-2.5003167782475653	6563.706563706564	8.789310747326907	10.233239999999839	0.082058999999999993	2	FALSE	1	1	1	1	0	1	0	1	1	1
30472164	03-30472164	8	24	20	30	824	820	830	62.5	4.135166556742356	1	1	0	0	11	0	0	1	FALSE	0.082058999999999993	-2.5003167782475653	6563.706563706564	8.789310747326907	10.233239999999839	0.082058999999999993	2	FALSE	1	1	1	1	0	1	0	1	1	1
30472594	02-30472594	7	22	20	20	722	720	720	5	1.6094379124341003	1	1	1	0	13	0	1	0	FALSE	1.736111	0.5516475542862438	1158.3011583011585	7.0547096919388	1.753809999999952	5.1958632499999995	4	FALSE	1	1	1	1	0	1	0	1	1	1
30472594	02-30472594	7	22	20	20	722	720	720	5	1.6094379124341003	1	1	1	0	13	0	1	0	FALSE	1.736111	0.5516475542862438	1158.3011583011585	7.0547096919388	1.753809999999952	5.1958632499999995	4	FALSE	1	1	1	1	0	1	0	1	1	1
30472594	03-30472594	7	22	20	20	722	720	720	5	1.6094379124341003	1	1	1	0	8	0	0	1	FALSE	1.736111	0.5516475542862438	1158.3011583011585	7.0547096919388	204.06946999999678	5.1958632499999995	4	FALSE	1	1	1	1	0	1	0	1	1	1
30472594	03-30472594	7	22	20	20	722	720	720	5	1.6094379124341003	1	1	1	0	8	0	0	1	FALSE	1.736111	0.5516475542862438	1158.3011583011585	7.0547096919388	204.06946999999678	5.1958632499999995	4	FALSE	1	1	1	1	0	1	0	1	1	1
30473946	03-30473946	7	22	20	20	722	720	720	5	1.6094379124341003	1	2	0	0	8	0	1	0	FALSE	0.407077	-0.8987529222443706	579.1505791505792	6.361562511378855	0.5953299999999839	0.408686	2	FALSE	1	1	1	1	1	1	1	1	1	1
30473946	03-30473946	7	22	20	20	722	720	720	5	1.6094379124341003	1	2	0	0	8	0	1	0	FALSE	0.410295	-0.8908788658134646	579.1505791505792	6.361562511378855	0.5953299999999839	0.408686	2	FALSE	1	1	1	1	1	1	1	1	1	1
30474120	03-30474120	7	21	20	20	721	720	720	112.5	4.722953221644475	1.5	2	0	0	8	1	0	0	FALSE	1.042632	0.041748285380383804	2702.702702702703	7.902007552326004	0.40225	1.063549	2	FALSE	1	1	1	1	1	1	1	1	0	1
30474120	03-30474120	7	21	20	20	721	720	720	112.5	4.722953221644475	1.5	2	0	0	8	1	0	0	FALSE	1.0844660000000002	0.08108769994041629	2702.702702702703	7.902007552326004	0.40225	1.063549	2	FALSE	1	1	1	1	1	1	1	1	0	1
30474217	02-30474217	7	23	20	20	723	720	720	175	5.1647859739235145	1	1	0	0	10	0	1	0	TRUE	1.6170449999999998	0.48060040952128513	11583.011583011583	9.357294784932845	1.4963699999999645	1.5840604999999999	0	TRUE	1	1	1	1	0	0	1	1	1	1
30474217	02-30474217	7	23	20	20	723	720	720	175	5.1647859739235145	1	1	0	0	10	0	1	0	TRUE	1.551076	0.43894888363865464	11583.011583011583	9.357294784932845	1.4963699999999645	1.5840604999999999	0	TRUE	1	1	1	1	0	0	1	1	1	1
30474217	03-30474217	7	23	20	20	723	720	720	175	5.1647859739235145	1	1	0	0	10	0	1	0	TRUE	1.6170449999999998	0.48060040952128513	11583.011583011583	9.357294784932845	1.4963699999999645	1.5840604999999999	0	TRUE	1	1	1	1	0	0	1	1	1	1
30474217	03-30474217	7	23	20	20	723	720	720	175	5.1647859739235145	1	1	0	0	10	0	1	0	TRUE	1.551076	0.43894888363865464	11583.011583011583	9.357294784932845	1.4963699999999645	1.5840604999999999	0	TRUE	1	1	1	1	0	0	1	1	1	1
30474673	03-30474673	7	22	20	20	722	720	720	112.5	4.722953221644475	1	2	1	0	12	1	1	0	TRUE	1.6637060000000001	0.5090476440964836	2702.702702702703	7.902007552326004	1.6733599999999358	1.4845706666666667	1	TRUE	1	1	1	1	1	1	1	1	1	1
30474673	03-30474673	7	22	20	20	722	720	720	112.5	4.722953221644475	1	2	1	0	12	1	1	0	TRUE	1.219622	0.19854097467048074	2702.702702702703	7.902007552326004	1.6733599999999358	1.4845706666666667	1	TRUE	1	1	1	1	1	1	1	1	1	1
30474673	03-30474673	7	22	20	20	722	720	720	112.5	4.722953221644475	1	2	1	0	12	1	1	0	FALSE	1.570384	0.45132017544120157	1158.3011583011585	7.0547096919388	1.6733599999999358	1.4845706666666667	1	TRUE	1	1	1	1	1	1	1	1	1	1
30474673	04-30474673	8	22	20	20	822	820	820	112.5	4.722953221644475	1	2	1	0	9	1	1	1	TRUE	1.1504349999999999	0.14014013172211665	2702.702702702703	7.902007552326004	1.448099999999963	2.4067958333333332	4	TRUE	1	1	1	1	1	1	1	1	1	1
