mode	independence	ind_3	ind_3_alt	mode_ind	mode_ind_3	mode_ind_3_alt	income_k	veh_per_driver	n_adults	has_mom	has_dad	non_work_mom	non_work_dad	age	female	has_lil_sib	has_big_sib	distance	density
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	FALSE	1.51246	2702.702702702703
8	22	20	20	822	820	820	137.5	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	FALSE	0.46017399999999997	2702.702702702703
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	FALSE	1.164916	6563.706563706564
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	FALSE	1.774727	6563.706563706564
8	22	20	20	822	820	820	250	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	FALSE	0.46982799999999997	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	FALSE	FALSE	1.744156	1158.3011583011585
7	23	20	20	723	720	720	112.5	2	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	FALSE	0.860815	6563.706563706564
7	23	20	20	723	720	720	87.5	1.5	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	FALSE	1.7956440000000002	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	FALSE	1.596128	1158.3011583011585
7	23	20	20	723	720	720	20	0.5	2	TRUE	TRUE	FALSE	TRUE	13	FALSE	FALSE	FALSE	1.208359	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	TRUE	8	FALSE	FALSE	FALSE	0.7884099999999999	2702.702702702703
8	10	10	10	810	810	810	62.5	2	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	TRUE	FALSE	0.550278	2702.702702702703
9	23	20	20	923	920	920	137.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	TRUE	FALSE	1.8664399999999999	1158.3011583011585
7	21	20	20	721	720	720	42.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	1.787599	2702.702702702703
7	22	20	20	722	720	720	20	1	2	TRUE	TRUE	TRUE	TRUE	8	FALSE	FALSE	FALSE	1.063549	2702.702702702703
7	23	20	20	723	720	720	137.5	2	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	FALSE	1.0989470000000001	1158.3011583011585
8	22	20	20	822	820	820	30	2	1	TRUE	FALSE	TRUE	FALSE	11	TRUE	FALSE	TRUE	1.3402969999999998	11583.011583011583
8	30	30	30	830	830	830	62.5	1	2	TRUE	FALSE	TRUE	FALSE	11	FALSE	TRUE	FALSE	0.748185	6563.706563706564
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	FALSE	1.906665	289.5752895752896
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	FALSE	0.6709529999999999	2702.702702702703
9	24	20	30	924	920	930	250	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	FALSE	0.7594479999999999	579.1505791505792
8	22	20	20	822	820	820	5	0	1	TRUE	FALSE	TRUE	FALSE	9	FALSE	TRUE	TRUE	1.726457	2702.702702702703
7	24	20	30	724	720	730	112.5	2.5	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	TRUE	1.028151	289.5752895752896
8	10	10	10	810	810	810	62.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	FALSE	0.778756	6563.706563706564
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	TRUE	FALSE	0.587285	1158.3011583011585
7	22	20	20	722	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	FALSE	1.320989	1158.3011583011585
7	24	20	30	724	720	730	20	1	3	TRUE	FALSE	TRUE	FALSE	10	FALSE	TRUE	FALSE	1.277546	6563.706563706564
8	30	30	30	830	830	830	30	1	1	TRUE	FALSE	FALSE	FALSE	13	TRUE	FALSE	TRUE	0.506835	1158.3011583011585
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	11	FALSE	TRUE	FALSE	1.304899	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	FALSE	0.9364379999999999	2702.702702702703
8	22	20	20	822	820	820	175	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	FALSE	FALSE	0.300883	2702.702702702703
9	24	20	30	924	920	930	112.5	1	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	FALSE	1.7473740000000002	1158.3011583011585
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	FALSE	0.9332199999999999	2702.702702702703
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	0.99758	6563.706563706564
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	1.050677	579.1505791505792
8	30	30	30	830	830	830	175	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	0.728877	1158.3011583011585
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	1.8567859999999998	1158.3011583011585
7	22	20	20	722	720	720	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	1.547858	2702.702702702703
8	10	10	10	810	810	810	62.5	1.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	FALSE	0.199516	2702.702702702703
8	10	10	10	810	810	810	30	1	1	TRUE	FALSE	FALSE	FALSE	12	TRUE	FALSE	TRUE	1.218013	1158.3011583011585
7	23	20	20	723	720	720	42.5	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	TRUE	FALSE	0.9959709999999999	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	1.409484	579.1505791505792
7	22	20	20	722	720	720	12.5	1	1	TRUE	FALSE	FALSE	FALSE	11	FALSE	FALSE	TRUE	1.390176	6563.706563706564
7	22	20	20	722	720	720	5	1	1	TRUE	FALSE	FALSE	FALSE	10	FALSE	FALSE	TRUE	1.02976	1158.3011583011585
8	22	20	20	822	820	820	20	2	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	0.534188	1158.3011583011585
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	1.868049	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	FALSE	1.7699	2702.702702702703
7	24	20	30	724	720	730	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	FALSE	0.753012	115.83011583011583
7	22	20	20	722	720	720	30	0.5	1	TRUE	FALSE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.265485	2702.702702702703
9	22	20	20	922	920	920	87.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	1.087684	2702.702702702703
8	10	10	10	810	810	810	250	1.5	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	FALSE	1.407875	2702.702702702703
7	23	20	20	723	720	720	12.5	1	2	TRUE	TRUE	TRUE	TRUE	8	FALSE	FALSE	FALSE	0.8881680000000001	579.1505791505792
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	FALSE	1.41592	1158.3011583011585
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	TRUE	9	FALSE	FALSE	FALSE	1.637962	2702.702702702703
7	22	20	20	722	720	720	175	1.5	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	TRUE	FALSE	1.6781869999999999	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	0.9155209999999999	1158.3011583011585
7	22	20	20	722	720	720	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	0.490745	2702.702702702703
9	10	10	10	910	910	910	175	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	0.970227	2702.702702702703
7	24	20	30	724	720	730	30	1	1	TRUE	FALSE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.7369220000000001	2702.702702702703
8	24	20	30	824	820	830	250	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	TRUE	FALSE	1.058722	1158.3011583011585
7	23	20	20	723	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	FALSE	1.557512	289.5752895752896
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	FALSE	0.6436000000000001	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	FALSE	0.44891100000000006	1158.3011583011585
7	22	20	20	722	720	720	112.5	0.5	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	TRUE	1.428792	1158.3011583011585
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	FALSE	0.77232	2702.702702702703
8	30	30	30	830	830	830	30	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	0.42799400000000004	2702.702702702703
8	22	20	20	822	820	820	5	0	1	TRUE	FALSE	TRUE	FALSE	10	FALSE	TRUE	TRUE	1.0973380000000001	2702.702702702703
7	22	20	20	722	720	720	175	1.5	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	FALSE	0.738531	19.305019305019307
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	FALSE	FALSE	0.8045	1158.3011583011585
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	FALSE	1.924364	1158.3011583011585
8	10	10	10	810	810	810	30	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	FALSE	0.592112	2702.702702702703
7	23	20	20	723	720	720	30	0	2	TRUE	TRUE	FALSE	TRUE	10	TRUE	TRUE	FALSE	1.07803	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	10	TRUE	TRUE	FALSE	1.584865	289.5752895752896
8	30	30	30	830	830	830	250	1	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	FALSE	1.292027	2702.702702702703
7	23	20	20	723	720	720	12.5	0.5	2	TRUE	TRUE	FALSE	TRUE	8	TRUE	FALSE	FALSE	0.7948459999999999	289.5752895752896
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	9	TRUE	TRUE	FALSE	1.066767	579.1505791505792
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	FALSE	1.4384460000000001	2702.702702702703
8	24	20	30	824	820	830	175	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.619465	2702.702702702703
7	22	20	20	722	720	720	62.5	0.75	4	TRUE	TRUE	TRUE	TRUE	10	TRUE	FALSE	FALSE	1.8905750000000001	115.83011583011583
8	10	10	10	810	810	810	42.5	1	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	FALSE	0.506835	6563.706563706564
7	23	20	20	723	720	720	62.5	1.5	2	TRUE	TRUE	FALSE	TRUE	8	FALSE	TRUE	FALSE	0.296056	19.305019305019307
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	FALSE	0.698306	2702.702702702703
9	10	10	10	910	910	910	175	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	FALSE	1.600955	579.1505791505792
7	24	20	30	724	720	730	30	1	3	TRUE	TRUE	TRUE	TRUE	13	FALSE	FALSE	FALSE	1.8374779999999997	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	FALSE	0.790019	289.5752895752896
9	21	20	20	921	920	920	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	FALSE	FALSE	0.9525279999999999	2702.702702702703
8	23	20	20	823	820	820	42.5	0.5	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	FALSE	FALSE	0.5357970000000001	2702.702702702703
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	FALSE	1.047459	1158.3011583011585
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	1.8696579999999998	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	1.15848	6563.706563706564
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	0.8994310000000001	1158.3011583011585
8	23	20	20	823	820	820	137.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.522925	2702.702702702703
7	23	20	20	723	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	TRUE	FALSE	1.861613	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	FALSE	1.359605	2702.702702702703
7	23	20	20	723	720	720	30	1.5	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	FALSE	FALSE	1.6556609999999998	1158.3011583011585
8	22	20	20	822	820	820	12.5	0	1	TRUE	FALSE	TRUE	FALSE	9	TRUE	TRUE	TRUE	0.534188	1158.3011583011585
9	10	10	10	910	910	910	87.5	1.3333333333333333	3	TRUE	TRUE	TRUE	FALSE	13	FALSE	FALSE	FALSE	1.282373	1158.3011583011585
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	FALSE	0.835071	2702.702702702703
8	22	20	20	822	820	820	87.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	0.624292	2702.702702702703
7	23	20	20	723	720	720	137.5	1	1	FALSE	TRUE	FALSE	FALSE	8	TRUE	TRUE	TRUE	1.372477	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	0.503617	289.5752895752896
8	22	20	20	822	820	820	42.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	FALSE	0.22365100000000002	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	FALSE	FALSE	FALSE	9	FALSE	FALSE	TRUE	0.9219569999999999	115.83011583011583
9	10	10	10	910	910	910	137.5	1.5	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	FALSE	1.885748	2702.702702702703
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	1.211577	2702.702702702703
7	24	20	30	724	720	730	62.5	1	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	FALSE	FALSE	1.221231	579.1505791505792
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	FALSE	0.291229	1158.3011583011585
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	FALSE	1.832651	2702.702702702703
8	23	20	20	823	820	820	137.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	0.540624	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	TRUE	FALSE	1.7634640000000001	2702.702702702703
7	23	20	20	723	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	1.028151	6563.706563706564
8	23	20	20	823	820	820	87.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	1.570384	1158.3011583011585
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	FALSE	1.940454	1158.3011583011585
7	24	20	30	724	720	730	250	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	FALSE	1.100556	579.1505791505792
7	22	20	20	722	720	720	42.5	1	1	TRUE	FALSE	FALSE	FALSE	9	FALSE	TRUE	TRUE	0.754621	6563.706563706564
8	21	20	20	821	820	820	250	1.5	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	FALSE	0.5180980000000001	2702.702702702703
7	22	20	20	722	720	720	250	1	2	TRUE	TRUE	TRUE	FALSE	13	TRUE	TRUE	FALSE	1.491543	2702.702702702703
9	10	10	10	910	910	910	175	1.5	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	1.23893	1158.3011583011585
8	10	10	10	810	810	810	112.5	1	1	FALSE	TRUE	FALSE	FALSE	8	FALSE	FALSE	TRUE	0.35398	289.5752895752896
7	23	20	20	723	720	720	62.5	0.5	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	FALSE	1.993551	2702.702702702703
7	22	20	20	722	720	720	42.5	1.5	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	FALSE	0.9042580000000001	579.1505791505792
8	10	10	10	810	810	810	87.5	1	1	FALSE	TRUE	FALSE	FALSE	10	FALSE	FALSE	TRUE	0.6484270000000001	6563.706563706564
8	22	20	20	822	820	820	137.5	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	FALSE	0.925175	2702.702702702703
7	22	20	20	722	720	720	20	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	FALSE	1.613827	579.1505791505792
9	10	10	10	910	910	910	30	1	1	TRUE	FALSE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.160089	2702.702702702703
8	23	20	20	823	820	820	112.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.822199	1158.3011583011585
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	FALSE	FALSE	0.9123029999999999	2702.702702702703
7	22	20	20	722	720	720	42.5	1.5	2	TRUE	TRUE	TRUE	FALSE	13	TRUE	TRUE	FALSE	1.792426	2702.702702702703
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	TRUE	FALSE	12	FALSE	FALSE	FALSE	1.213186	115.83011583011583
7	23	20	20	723	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	1.8310419999999998	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	TRUE	FALSE	1.227667	1158.3011583011585
8	10	10	10	810	810	810	42.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	0.732095	2702.702702702703
7	22	20	20	722	720	720	42.5	1.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	FALSE	FALSE	1.5172869999999998	115.83011583011583
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	TRUE	FALSE	2.001596	579.1505791505792
7	21	20	20	721	720	720	87.5	1.5	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	TRUE	FALSE	1.1134279999999999	289.5752895752896
7	22	20	20	722	720	720	112.5	1.5	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	TRUE	FALSE	1.460972	1158.3011583011585
7	23	20	20	723	720	720	12.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	0.566368	115.83011583011583
8	10	10	10	810	810	810	137.5	1	2	FALSE	TRUE	FALSE	FALSE	10	TRUE	FALSE	FALSE	1.216404	6563.706563706564
7	23	20	20	723	720	720	62.5	1	4	TRUE	TRUE	FALSE	TRUE	9	FALSE	FALSE	FALSE	1.8036889999999999	2702.702702702703
8	23	20	20	823	820	820	250	1	2	TRUE	TRUE	FALSE	FALSE	8	TRUE	TRUE	FALSE	0.6307280000000001	2702.702702702703
7	23	20	20	723	720	720	175	1.5	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	FALSE	FALSE	0.878514	289.5752895752896
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	FALSE	0.8881680000000001	2702.702702702703
8	30	30	30	830	830	830	112.5	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	TRUE	FALSE	0.32823599999999997	2702.702702702703
7	22	20	20	722	720	720	87.5	1	2	TRUE	TRUE	FALSE	FALSE	12	FALSE	TRUE	FALSE	1.940454	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	FALSE	FALSE	0.8688600000000001	579.1505791505792
7	23	20	20	723	720	720	5	1	2	TRUE	TRUE	TRUE	FALSE	8	TRUE	FALSE	FALSE	1.168134	1158.3011583011585
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	FALSE	1.366041	2702.702702702703
8	10	10	10	810	810	810	175	2	2	TRUE	TRUE	FALSE	TRUE	13	FALSE	TRUE	FALSE	0.9171299999999999	2702.702702702703
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	1.38374	2702.702702702703
7	23	20	20	723	720	720	137.5	2	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	1.583256	579.1505791505792
7	24	20	30	724	720	730	42.5	2	2	TRUE	TRUE	FALSE	FALSE	13	FALSE	TRUE	FALSE	1.4481	2702.702702702703
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	10	FALSE	TRUE	FALSE	1.246975	1158.3011583011585
7	22	20	20	722	720	720	250	3	2	TRUE	TRUE	FALSE	FALSE	11	TRUE	FALSE	FALSE	1.5414219999999998	1158.3011583011585
7	23	20	20	723	720	720	42.5	1	2	TRUE	TRUE	TRUE	FALSE	11	TRUE	FALSE	FALSE	1.052286	1158.3011583011585
8	24	20	30	824	820	830	250	1	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	1.203532	1158.3011583011585
7	22	20	20	722	720	720	42.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	FALSE	FALSE	1.971025	2702.702702702703
8	10	10	10	810	810	810	62.5	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.962182	2702.702702702703
7	22	20	20	722	720	720	137.5	1.5	2	TRUE	TRUE	TRUE	FALSE	13	FALSE	TRUE	FALSE	0.614638	579.1505791505792
7	24	20	30	724	720	730	87.5	1	2	TRUE	TRUE	FALSE	FALSE	12	TRUE	TRUE	FALSE	1.198705	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	TRUE	FALSE	1.871267	2702.702702702703
7	22	20	20	722	720	720	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	FALSE	FALSE	1.8664399999999999	2702.702702702703
7	22	20	20	722	720	720	20	1	1	TRUE	FALSE	FALSE	FALSE	12	FALSE	FALSE	TRUE	1.9742430000000002	115.83011583011583
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	TRUE	FALSE	1.626699	2702.702702702703
9	22	20	20	922	920	920	62.5	1	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	TRUE	FALSE	1.9790699999999999	19.305019305019307
8	22	20	20	822	820	820	62.5	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	1.525332	2702.702702702703
9	10	10	10	910	910	910	87.5	0.5	2	TRUE	TRUE	TRUE	TRUE	12	FALSE	FALSE	FALSE	1.9645890000000001	6563.706563706564
9	23	20	20	923	920	920	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	10	FALSE	TRUE	FALSE	1.121473	1158.3011583011585
7	23	20	20	723	720	720	250	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	0.992753	579.1505791505792
7	22	20	20	722	720	720	20	1	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	0.497181	6563.706563706564
7	22	20	20	722	720	720	112.5	1.5	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	FALSE	FALSE	1.8905750000000001	579.1505791505792
9	10	10	10	910	910	910	112.5	1	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	FALSE	0.925175	2702.702702702703
8	30	30	30	830	830	830	112.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	TRUE	FALSE	0.7642749999999999	2702.702702702703
9	23	20	20	923	920	920	5	0	2	FALSE	TRUE	FALSE	TRUE	8	FALSE	FALSE	FALSE	1.002407	2702.702702702703
8	22	20	20	822	820	820	42.5	1	1	TRUE	FALSE	FALSE	FALSE	9	TRUE	FALSE	TRUE	0.11745699999999999	6563.706563706564
7	23	20	20	723	720	720	137.5	1	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	FALSE	TRUE	0.632337	1158.3011583011585
7	22	20	20	722	720	720	175	0.5	2	TRUE	TRUE	TRUE	FALSE	8	FALSE	TRUE	FALSE	0.624292	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	13	TRUE	TRUE	FALSE	1.871267	1158.3011583011585
7	21	20	20	721	720	720	20	2	2	TRUE	TRUE	FALSE	TRUE	10	FALSE	FALSE	FALSE	1.502806	2702.702702702703
7	22	20	20	722	720	720	112.5	1	2	TRUE	TRUE	FALSE	FALSE	11	FALSE	TRUE	FALSE	1.49637	2702.702702702703
7	22	20	20	722	720	720	30	1	2	TRUE	TRUE	TRUE	FALSE	12	TRUE	TRUE	FALSE	1.047459	11583.011583011583
7	23	20	20	723	720	720	137.5	1	1	FALSE	TRUE	FALSE	FALSE	13	TRUE	FALSE	TRUE	1.945281	1158.3011583011585
7	23	20	20	723	720	720	250	1.5	2	TRUE	TRUE	FALSE	FALSE	9	FALSE	FALSE	FALSE	1.106992	1158.3011583011585
8	10	10	10	810	810	810	112.5	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	0.10941200000000001	2702.702702702703
7	24	20	30	724	720	730	62.5	1.5	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.587285	2702.702702702703
7	22	20	20	722	720	720	20	0.5	3	TRUE	TRUE	TRUE	FALSE	12	TRUE	TRUE	FALSE	1.472235	6563.706563706564
8	22	20	20	822	820	820	112.5	1	2	TRUE	TRUE	FALSE	FALSE	9	TRUE	TRUE	FALSE	0.505226	2702.702702702703
7	22	20	20	722	720	720	175	1	2	TRUE	TRUE	TRUE	FALSE	9	FALSE	FALSE	FALSE	1.092511	2702.702702702703
8	23	20	20	823	820	820	175	1	2	TRUE	TRUE	FALSE	FALSE	8	FALSE	FALSE	FALSE	0.799673	6563.706563706564
8	23	20	20	823	820	820	250	0.5	2	TRUE	TRUE	FALSE	FALSE	10	TRUE	TRUE	FALSE	0.26226700000000003	11583.011583011583
